step,env_id,limit,input_action,output_action
371,2,0.8500000238418579,1.0315790176391602,0.8500000238418579
371,3,1.0,1.0315790176391602,1.0
372,0,0.5,1.0375940799713135,0.5
372,1,0.699999988079071,1.0375940799713135,0.699999988079071
372,2,0.8500000238418579,1.0375940799713135,0.8500000238418579
372,3,1.0,1.0375940799713135,1.0
373,0,0.5,1.0436090230941772,0.5
373,1,0.699999988079071,1.0436090230941772,0.699999988079071
373,2,0.8500000238418579,1.0436090230941772,0.8500000238418579
373,3,1.0,1.0436090230941772,1.0
374,0,0.5,1.0496240854263306,0.5
374,1,0.699999988079071,1.0496240854263306,0.699999988079071
374,2,0.8500000238418579,1.0496240854263306,0.8500000238418579
374,3,1.0,1.0496240854263306,1.0
375,0,0.5,1.0556391477584839,0.5
375,1,0.699999988079071,1.0556391477584839,0.699999988079071
375,2,0.8500000238418579,1.0556391477584839,0.8500000238418579
375,3,1.0,1.0556391477584839,1.0
376,0,0.5,1.0616542100906372,0.5
376,1,0.699999988079071,1.0616542100906372,0.699999988079071
376,2,0.8500000238418579,1.0616542100906372,0.8500000238418579
376,3,1.0,1.0616542100906372,1.0
377,0,0.5,1.0676692724227905,0.5
377,1,0.699999988079071,1.0676692724227905,0.699999988079071
377,2,0.8500000238418579,1.0676692724227905,0.8500000238418579
377,3,1.0,1.0676692724227905,1.0
378,0,0.5,1.0736842155456543,0.5
378,1,0.699999988079071,1.0736842155456543,0.699999988079071
378,2,0.8500000238418579,1.0736842155456543,0.8500000238418579
378,3,1.0,1.0736842155456543,1.0
379,0,0.5,1.0796992778778076,0.5
379,1,0.699999988079071,1.0796992778778076,0.699999988079071
379,2,0.8500000238418579,1.0796992778778076,0.8500000238418579
379,3,1.0,1.0796992778778076,1.0
380,0,0.5,1.085714340209961,0.5
380,1,0.699999988079071,1.085714340209961,0.699999988079071
380,2,0.8500000238418579,1.085714340209961,0.8500000238418579
380,3,1.0,1.085714340209961,1.0
381,0,0.5,1.0917294025421143,0.5
381,1,0.699999988079071,1.0917294025421143,0.699999988079071
381,2,0.8500000238418579,1.0917294025421143,0.8500000238418579
381,3,1.0,1.0917294025421143,1.0
382,0,0.5,1.0977444648742676,0.5
382,1,0.699999988079071,1.0977444648742676,0.699999988079071
382,2,0.8500000238418579,1.0977444648742676,0.8500000238418579
382,3,1.0,1.0977444648742676,1.0
383,0,0.5,1.1037594079971313,0.5
383,1,0.699999988079071,1.1037594079971313,0.699999988079071
383,2,0.8500000238418579,1.1037594079971313,0.8500000238418579
383,3,1.0,1.1037594079971313,1.0
384,0,0.5,1.1097744703292847,0.5
384,1,0.699999988079071,1.1097744703292847,0.699999988079071
384,2,0.8500000238418579,1.1097744703292847,0.8500000238418579
384,3,1.0,1.1097744703292847,1.0
385,0,0.5,1.115789532661438,0.5
385,1,0.699999988079071,1.115789532661438,0.699999988079071
385,2,0.8500000238418579,1.115789532661438,0.8500000238418579
385,3,1.0,1.115789532661438,1.0
386,0,0.5,1.1218045949935913,0.5
386,1,0.699999988079071,1.1218045949935913,0.699999988079071
386,2,0.8500000238418579,1.1218045949935913,0.8500000238418579
386,3,1.0,1.1218045949935913,1.0
387,0,0.5,1.127819538116455,0.5
387,1,0.699999988079071,1.127819538116455,0.699999988079071
387,2,0.8500000238418579,1.127819538116455,0.8500000238418579
387,3,1.0,1.127819538116455,1.0
388,0,0.5,1.1338346004486084,0.5
388,1,0.699999988079071,1.1338346004486084,0.699999988079071
388,2,0.8500000238418579,1.1338346004486084,0.8500000238418579
388,3,1.0,1.1338346004486084,1.0
389,0,0.5,1.1398496627807617,0.5
389,1,0.699999988079071,1.1398496627807617,0.699999988079071
389,2,0.8500000238418579,1.1398496627807617,0.8500000238418579
389,3,1.0,1.1398496627807617,1.0
390,0,0.5,1.145864725112915,0.5
390,1,0.699999988079071,1.145864725112915,0.699999988079071
390,2,0.8500000238418579,1.145864725112915,0.8500000238418579
390,3,1.0,1.145864725112915,1.0
391,0,0.5,1.1518797874450684,0.5
391,1,0.699999988079071,1.1518797874450684,0.699999988079071
391,2,0.8500000238418579,1.1518797874450684,0.8500000238418579
391,3,1.0,1.1518797874450684,1.0
392,0,0.5,1.1578947305679321,0.5
392,1,0.699999988079071,1.1578947305679321,0.699999988079071
392,2,0.8500000238418579,1.1578947305679321,0.8500000238418579
392,3,1.0,1.1578947305679321,1.0
393,0,0.5,1.1639097929000854,0.5
393,1,0.699999988079071,1.1639097929000854,0.699999988079071
393,2,0.8500000238418579,1.1639097929000854,0.8500000238418579
393,3,1.0,1.1639097929000854,1.0
394,0,0.5,1.1699248552322388,0.5
394,1,0.699999988079071,1.1699248552322388,0.699999988079071
394,2,0.8500000238418579,1.1699248552322388,0.8500000238418579
394,3,1.0,1.1699248552322388,1.0
395,0,0.5,1.175939917564392,0.5
395,1,0.699999988079071,1.175939917564392,0.699999988079071
395,2,0.8500000238418579,1.175939917564392,0.8500000238418579
395,3,1.0,1.175939917564392,1.0
396,0,0.5,1.1819549798965454,0.5
396,1,0.699999988079071,1.1819549798965454,0.699999988079071
396,2,0.8500000238418579,1.1819549798965454,0.8500000238418579
396,3,1.0,1.1819549798965454,1.0
397,0,0.5,1.1879699230194092,0.5
397,1,0.699999988079071,1.1879699230194092,0.699999988079071
397,2,0.8500000238418579,1.1879699230194092,0.8500000238418579
397,3,1.0,1.1879699230194092,1.0
398,0,0.5,1.1939849853515625,0.5
398,1,0.699999988079071,1.1939849853515625,0.699999988079071
398,2,0.8500000238418579,1.1939849853515625,0.8500000238418579
398,3,1.0,1.1939849853515625,1.0
399,0,0.5,1.2000000476837158,0.5
399,1,0.699999988079071,1.2000000476837158,0.699999988079071
399,2,0.8500000238418579,1.2000000476837158,0.8500000238418579
399,3,1.0,1.2000000476837158,1.0
