step,env_id,time_s,soc,voltage_ratio
66,1,0.66,0.524105429649353,0.857231616973877
66,2,0.66,0.5733170509338379,0.8719950914382935
66,3,0.66,0.5989924073219299,0.8796976804733276
66,4,0.66,0.9580315351486206,0.9874094724655151
66,5,0.66,0.9342136979103088,0.9802640676498413
66,6,0.66,0.9847632050514221,0.9954289197921753
66,7,0.66,0.8336052894592285,0.9500815868377686
67,0,0.67,0.7911966443061829,0.9373589754104614
67,1,0.67,0.5240671634674072,0.8572201728820801
67,2,0.67,0.5732936263084412,0.87198805809021
67,3,0.67,0.5989671945571899,0.8796901702880859
67,4,0.67,0.9579493999481201,0.9873847961425781
67,5,0.67,0.9341591000556946,0.9802477359771729
67,6,0.67,0.9847007989883423,0.9954102039337158
67,7,0.67,0.8335835337638855,0.9500750303268433
68,0,0.68,0.791115939617157,0.9373347759246826
68,1,0.68,0.5240288972854614,0.8572086691856384
68,2,0.68,0.5732702016830444,0.8719810247421265
68,3,0.68,0.59894198179245,0.8796826004981995
68,4,0.68,0.9578672647476196,0.9873601794242859
68,5,0.68,0.9341045022010803,0.9802313446998596
68,6,0.68,0.9846383929252625,0.9953914880752563
68,7,0.68,0.8335617780685425,0.9500685334205627
69,0,0.69,0.7910352349281311,0.9373105764389038
69,1,0.69,0.5239906311035156,0.8571971654891968
69,2,0.69,0.5732467770576477,0.871973991394043
69,3,0.69,0.59891676902771,0.879675030708313
69,4,0.69,0.9577851295471191,0.9873355627059937
69,5,0.69,0.9340499043464661,0.9802149534225464
69,6,0.69,0.9845759868621826,0.9953727722167969
69,7,0.69,0.8335400223731995,0.9500620365142822
70,0,0.7,0.7909545302391052,0.937286376953125
70,1,0.7,0.5239523649215698,0.8571857213973999
70,2,0.7,0.573223352432251,0.8719670176506042
70,3,0.7,0.59889155626297,0.8796674609184265
70,4,0.7,0.9577029943466187,0.9873108863830566
70,5,0.7,0.9339953064918518,0.9801986217498779
70,6,0.7,0.9845135807991028,0.9953540563583374
70,7,0.7,0.8335182666778564,0.9500554800033569
71,0,0.71,0.7908738255500793,0.9372621774673462
71,1,0.71,0.523914098739624,0.8571742177009583
71,2,0.71,0.5731999278068542,0.8719599843025208
71,3,0.71,0.59886634349823,0.87965989112854
71,4,0.71,0.9576208591461182,0.9872862696647644
71,5,0.71,0.9339407086372375,0.9801821708679199
71,6,0.71,0.984451174736023,0.9953353404998779
71,7,0.71,0.8334965109825134,0.9500489234924316
72,0,0.72,0.7907931208610535,0.9372379183769226
72,1,0.72,0.5238758325576782,0.8571627140045166
72,2,0.72,0.5731765031814575,0.8719529509544373
72,3,0.72,0.59884113073349,0.8796523213386536
72,4,0.72,0.9575387239456177,0.9872616529464722
72,5,0.72,0.9338861107826233,0.9801658391952515
72,6,0.72,0.9843887686729431,0.9953166246414185
72,7,0.72,0.8334747552871704,0.9500424265861511
73,0,0.73,0.7907124161720276,0.9372137188911438
73,1,0.73,0.5238375663757324,0.8571512699127197
73,2,0.73,0.5731530785560608,0.8719459176063538
73,3,0.73,0.59881591796875,0.8796447515487671
73,4,0.73,0.9574565887451172,0.9872369766235352
73,5,0.73,0.933831512928009,0.9801494479179382
73,6,0.73,0.9843263626098633,0.995297908782959
73,7,0.73,0.8334529995918274,0.9500359296798706
74,0,0.74,0.7906317114830017,0.937189519405365
74,1,0.74,0.5237993001937866,0.8571397662162781
74,2,0.74,0.5731296539306641,0.8719388842582703
74,3,0.74,0.59879070520401,0.8796372413635254
74,4,0.74,0.9573744535446167,0.9872123003005981
74,5,0.74,0.9337769150733948,0.980133056640625
74,6,0.74,0.9842639565467834,0.9952791929244995
74,7,0.74,0.8334312438964844,0.9500293731689453
75,0,0.75,0.7905510067939758,0.9371653199195862
75,1,0.75,0.5237610340118408,0.8571283221244812
75,2,0.75,0.5731062293052673,0.8719318509101868
75,3,0.75,0.59876549243927,0.8796296119689941
75,4,0.75,0.9572923183441162,0.9871876835823059
75,5,0.75,0.9337223172187805,0.9801167249679565
75,6,0.75,0.9842015504837036,0.99526047706604
75,7,0.75,0.8334094882011414,0.95002281665802
76,0,0.76,0.79047030210495,0.9371410608291626
76,1,0.76,0.523722767829895,0.8571168184280396
76,2,0.76,0.5730828046798706,0.8719248175621033
76,3,0.76,0.59874027967453,0.8796221017837524
76,4,0.76,0.9572101831436157,0.9871630668640137
76,5,0.76,0.9336677193641663,0.9801002740859985
76,6,0.76,0.9841391444206238,0.9952417612075806
76,7,0.76,0.8333877325057983,0.9500163197517395
77,0,0.77,0.7903895974159241,0.9371168613433838
77,1,0.77,0.5236845016479492,0.8571053743362427
77,2,0.77,0.5730593800544739,0.8719178438186646
77,3,0.77,0.59871506690979,0.879614531993866
77,4,0.77,0.9571280479431152,0.9871383905410767
77,5,0.77,0.933613121509552,0.9800839424133301
77,6,0.77,0.984076738357544,0.9952230453491211
77,7,0.77,0.8333659768104553,0.950009822845459
78,0,0.78,0.7903088927268982,0.937092661857605
78,1,0.78,0.5236462354660034,0.857093870639801
78,2,0.78,0.5730359554290771,0.871910810470581
78,3,0.78,0.59868985414505,0.8796069622039795
78,4,0.78,0.9570459127426147,0.9871137738227844
78,5,0.78,0.9335585236549377,0.9800675511360168
78,6,0.78,0.9840143322944641,0.9952043294906616
78,7,0.78,0.8333442211151123,0.9500032663345337
79,0,0.79,0.7902281880378723,0.9370684623718262
79,1,0.79,0.5236079692840576,0.8570823669433594
79,2,0.79,0.5730125308036804,0.8719037771224976
79,3,0.79,0.5986646413803101,0.879599392414093
79,4,0.79,0.9569637775421143,0.9870891571044922
79,5,0.79,0.9335039258003235,0.9800511598587036
79,6,0.79,0.9839519262313843,0.9951856136322021
79,7,0.79,0.8333224654197693,0.9499967098236084
80,0,0.8,0.7901474833488464,0.9370442628860474
80,1,0.8,0.5235697031021118,0.8570709228515625
80,2,0.8,0.5729891061782837,0.8718967437744141
80,3,0.8,0.5986394286155701,0.8795918226242065
80,4,0.8,0.9568816423416138,0.9870644807815552
80,5,0.8,0.9334493279457092,0.9800348281860352
80,6,0.8,0.9838895201683044,0.9951668977737427
80,7,0.8,0.8333007097244263,0.9499902129173279
81,0,0.81,0.7900667786598206,0.9370200634002686
81,1,0.81,0.523531436920166,0.8570594191551208
81,2,0.81,0.572965681552887,0.8718897104263306
81,3,0.81,0.5986142158508301,0.8795842528343201
81,4,0.81,0.9567995071411133,0.9870398640632629
81,5,0.81,0.933394730091095,0.9800183773040771
81,6,0.81,0.9838271141052246,0.9951481223106384
81,7,0.81,0.8332789540290833,0.9499837160110474
82,0,0.82,0.7899860739707947,0.936995804309845
82,1,0.82,0.5234931707382202,0.8570479154586792
82,2,0.82,0.5729422569274902,0.8718826770782471
82,3,0.82,0.5985890030860901,0.8795766830444336
82,4,0.82,0.9567173719406128,0.9870152473449707
82,5,0.82,0.9333401322364807,0.9800020456314087
82,6,0.82,0.9837647080421448,0.995129406452179
82,7,0.82,0.8332571983337402,0.9499771595001221
83,0,0.83,0.7899053692817688,0.9369716048240662
83,1,0.83,0.5234549045562744,0.8570364713668823
83,2,0.83,0.5729188323020935,0.8718756437301636
83,3,0.83,0.5985637903213501,0.8795691132545471
83,4,0.83,0.9566352367401123,0.9869905710220337
83,5,0.83,0.9332855343818665,0.9799856543540955
83,6,0.83,0.9837023019790649,0.9951106905937195
83,7,0.83,0.8332354426383972,0.9499706029891968
84,0,0.84,0.7898246645927429,0.9369474053382874
84,1,0.84,0.5234166383743286,0.8570249676704407
84,2,0.84,0.5728954076766968,0.8718686103820801
84,3,0.84,0.5985385775566101,0.8795615434646606
84,4,0.84,0.9565531015396118,0.9869658946990967
84,5,0.84,0.9332309365272522,0.9799692630767822
84,6,0.84,0.9836398959159851,0.99509197473526
84,7,0.84,0.8332136869430542,0.9499641060829163
85,0,0.85,0.789743959903717,0.9369232058525085
85,1,0.85,0.5233783721923828,0.8570135235786438
85,2,0.85,0.5728719830513,0.8718615770339966
85,3,0.85,0.5985133647918701,0.879554033279419
85,4,0.85,0.9564709663391113,0.9869412779808044
85,5,0.85,0.9331763386726379,0.9799529314041138
85,6,0.85,0.9835774898529053,0.9950732588768005
85,7,0.85,0.8331919312477112,0.9499576091766357
86,0,0.86,0.7896632552146912,0.936898946762085
86,1,0.86,0.523340106010437,0.8570020198822021
86,2,0.86,0.5728485584259033,0.8718545436859131
86,3,0.86,0.5984881520271301,0.8795464038848877
86,4,0.86,0.9563888311386108,0.9869166612625122
86,5,0.86,0.9331217408180237,0.9799364805221558
86,6,0.86,0.9835150837898254,0.9950544834136963
86,7,0.86,0.8331701755523682,0.9499510526657104
87,0,0.87,0.7895825505256653,0.9368747472763062
87,1,0.87,0.5233018398284912,0.8569905757904053
87,2,0.87,0.5728251338005066,0.8718475103378296
87,3,0.87,0.5984629392623901,0.879538893699646
87,4,0.87,0.9563066959381104,0.9868919849395752
87,5,0.87,0.9330671429634094,0.9799201488494873
87,6,0.87,0.9834526777267456,0.9950357675552368
87,7,0.87,0.8331484198570251,0.9499444961547852
88,0,0.88,0.7895018458366394,0.9368505477905273
88,1,0.88,0.5232635736465454,0.8569790720939636
88,2,0.88,0.5728017091751099,0.8718404769897461
88,3,0.88,0.5984377264976501,0.8795313239097595
88,4,0.88,0.9562245607376099,0.986867368221283
88,5,0.88,0.9330125451087952,0.9799037575721741
88,6,0.88,0.9833902716636658,0.9950170516967773
88,7,0.88,0.8331266641616821,0.9499379992485046
89,0,0.89,0.7894211411476135,0.9368263483047485
89,1,0.89,0.5232253074645996,0.856967568397522
89,2,0.89,0.5727782845497131,0.8718334436416626
89,3,0.89,0.5984125137329102,0.879523754119873
89,4,0.89,0.9561424255371094,0.9868427515029907
89,5,0.89,0.9329579472541809,0.9798873662948608
89,6,0.89,0.9833278656005859,0.9949983358383179
89,7,0.89,0.8331049084663391,0.9499315023422241
90,0,0.9,0.7893404364585876,0.9368021488189697
90,1,0.9,0.5231870412826538,0.8569561243057251
90,2,0.9,0.5727548599243164,0.8718264698982239
90,3,0.9,0.5983873009681702,0.8795161843299866
90,4,0.9,0.9560602903366089,0.9868180751800537
90,5,0.9,0.9329033493995667,0.9798710346221924
90,6,0.9,0.9832654595375061,0.9949796199798584
90,7,0.9,0.8330831527709961,0.9499249458312988
91,0,0.91,0.7892597317695618,0.9367779493331909
91,1,0.91,0.523148775100708,0.8569446206092834
91,2,0.91,0.5727314352989197,0.8718194365501404
91,3,0.91,0.5983620882034302,0.8795086145401001
91,4,0.91,0.9559781551361084,0.9867934584617615
91,5,0.91,0.9328487515449524,0.9798545837402344
91,6,0.91,0.9832030534744263,0.9949609041213989
91,7,0.91,0.8330613970756531,0.9499183893203735
92,0,0.92,0.7891790270805359,0.9367536902427673
92,1,0.92,0.5231105089187622,0.8569331169128418
92,2,0.92,0.572708010673523,0.8718124032020569
92,3,0.92,0.5983368754386902,0.8795010447502136
92,4,0.92,0.9558960199356079,0.9867688417434692
92,5,0.92,0.9327941536903381,0.9798382520675659
92,6,0.92,0.9831406474113464,0.9949421882629395
92,7,0.92,0.8330396413803101,0.949911892414093
93,0,0.93,0.78909832239151,0.9367294907569885
93,1,0.93,0.5230722427368164,0.8569216728210449
93,2,0.93,0.5726845860481262,0.8718053698539734
93,3,0.93,0.5983116626739502,0.8794934749603271
93,4,0.93,0.9558138847351074,0.9867441654205322
93,5,0.93,0.9327395558357239,0.9798218607902527
93,6,0.93,0.9830782413482666,0.99492347240448
93,7,0.93,0.833017885684967,0.9499053955078125
94,0,0.94,0.7890176177024841,0.9367052912712097
94,1,0.94,0.5230339765548706,0.8569101691246033
94,2,0.94,0.5726611614227295,0.8717983365058899
94,3,0.94,0.5982864499092102,0.8794859647750854
94,4,0.94,0.9557317495346069,0.9867194890975952
94,5,0.94,0.9326849579811096,0.9798054695129395
94,6,0.94,0.9830158352851868,0.9949047565460205
94,7,0.94,0.832996129989624,0.9498988389968872
95,0,0.95,0.7889369130134583,0.9366810917854309
95,1,0.95,0.5229957103729248,0.8568987250328064
95,2,0.95,0.5726377367973328,0.8717913031578064
95,3,0.95,0.5982612371444702,0.8794783353805542
95,4,0.95,0.9556496143341064,0.986694872379303
95,5,0.95,0.9326303601264954,0.979789137840271
95,6,0.95,0.9829534292221069,0.994886040687561
95,7,0.95,0.832974374294281,0.9498922824859619
96,0,0.96,0.7888562083244324,0.9366568326950073
96,1,0.96,0.522957444190979,0.8568872213363647
96,2,0.96,0.572614312171936,0.8717842698097229
96,3,0.96,0.5982360243797302,0.8794708251953125
96,4,0.96,0.955567479133606,0.9866702556610107
96,5,0.96,0.9325757622718811,0.979772686958313
96,6,0.96,0.9828910231590271,0.9948673248291016
96,7,0.96,0.832952618598938,0.9498857855796814
97,0,0.97,0.7887755036354065,0.9366326332092285
97,1,0.97,0.5229191780090332,0.8568757772445679
97,2,0.97,0.5725908875465393,0.8717772960662842
97,3,0.97,0.5982108116149902,0.879463255405426
97,4,0.97,0.9554853439331055,0.9866455793380737
97,5,0.97,0.9325211644172668,0.9797563552856445
97,6,0.97,0.9828286170959473,0.9948486089706421
97,7,0.97,0.832930862903595,0.9498792886734009
98,0,0.98,0.7886947989463806,0.9366084337234497
98,1,0.98,0.5228809118270874,0.8568642735481262
98,2,0.98,0.5725674629211426,0.8717702627182007
98,3,0.98,0.5981855988502502,0.8794556856155396
98,4,0.98,0.955403208732605,0.9866209626197815
98,5,0.98,0.9324665665626526,0.9797399640083313
98,6,0.98,0.9827662110328674,0.9948298931121826
98,7,0.98,0.832909107208252,0.9498727321624756
99,0,0.99,0.7886140942573547,0.9365842342376709
99,1,0.99,0.5228426456451416,0.8568527698516846
99,2,0.99,0.5725440382957458,0.8717632293701172
99,3,0.99,0.5981603860855103,0.8794481158256531
99,4,0.99,0.9553210735321045,0.9865963459014893
99,5,0.99,0.9324119687080383,0.9797235727310181
99,6,0.99,0.9827038049697876,0.9948111772537231
99,7,0.99,0.8328873515129089,0.9498661756515503
100,0,1.0,0.7885333895683289,0.9365600347518921
100,1,1.0,0.5228043794631958,0.8568413257598877
100,2,1.0,0.5725206136703491,0.8717561960220337
100,3,1.0,0.5981351733207703,0.8794405460357666
100,4,1.0,0.955238938331604,0.9865716695785522
100,5,1.0,0.9323573708534241,0.9797072410583496
100,6,1.0,0.9826413989067078,0.9947924613952637
100,7,1.0,0.8328655958175659,0.9498596787452698
101,0,1.01,0.788452684879303,0.9365358352661133
101,1,1.01,0.52276611328125,0.856829822063446
101,2,1.01,0.5724971890449524,0.8717491626739502
101,3,1.01,0.5981099605560303,0.8794329762458801
101,4,1.01,0.9551568031311035,0.98654705286026
101,5,1.01,0.9323027729988098,0.9796907901763916
101,6,1.01,0.9825789928436279,0.9947736859321594
101,7,1.01,0.8328438401222229,0.9498531818389893
102,0,1.02,0.7883719801902771,0.9365115761756897
102,1,1.02,0.5227278470993042,0.8568183183670044
102,2,1.02,0.5724737644195557,0.8717421293258667
102,3,1.02,0.5980847477912903,0.8794254064559937
102,4,1.02,0.955074667930603,0.9865224361419678
102,5,1.02,0.9322481751441956,0.9796744585037231
102,6,1.02,0.9825165867805481,0.9947549700737
102,7,1.02,0.8328220844268799,0.949846625328064
103,0,1.03,0.7882912755012512,0.9364873766899109
103,1,1.03,0.5226895809173584,0.8568068742752075
103,2,1.03,0.5724503397941589,0.8717350959777832
103,3,1.03,0.5980595350265503,0.8794178366661072
103,4,1.03,0.9549925327301025,0.9864977598190308
103,5,1.03,0.9321935772895813,0.9796580672264099
103,6,1.03,0.9824541807174683,0.9947362542152405
103,7,1.03,0.8328003287315369,0.9498400688171387
104,0,1.04,0.7882105708122253,0.9364631772041321
104,1,1.04,0.5226513147354126,0.8567953705787659
104,2,1.04,0.5724269151687622,0.8717280626296997
104,3,1.04,0.5980343222618103,0.8794102668762207
104,4,1.04,0.954910397529602,0.9864730834960938
104,5,1.04,0.932138979434967,0.9796416759490967
104,6,1.04,0.9823917746543884,0.994717538356781
104,7,1.04,0.8327785730361938,0.9498335719108582
105,0,1.05,0.7881298661231995,0.9364389777183533
105,1,1.05,0.5226130485534668,0.856783926486969
105,2,1.05,0.5724034905433655,0.8717210292816162
105,3,1.05,0.5980091094970703,0.879402756690979
105,4,1.05,0.9548282623291016,0.9864484667778015
105,5,1.05,0.9320843815803528,0.9796253442764282
105,6,1.05,0.9823293685913086,0.9946988224983215
105,7,1.05,0.8327568173408508,0.9498270750045776
106,0,1.06,0.7880491614341736,0.9364147186279297
106,1,1.06,0.522574782371521,0.8567724227905273
106,2,1.06,0.5723800659179688,0.8717139959335327
106,3,1.06,0.5979838967323303,0.8793951272964478
106,4,1.06,0.9547461271286011,0.9864238500595093
106,5,1.06,0.9320297837257385,0.9796088933944702
106,6,1.06,0.9822669625282288,0.9946800470352173
106,7,1.06,0.8327350616455078,0.9498205184936523
107,0,1.07,0.7879684567451477,0.9363905191421509
107,1,1.07,0.5225365161895752,0.8567609786987305
107,2,1.07,0.572356641292572,0.8717069625854492
107,3,1.07,0.5979586839675903,0.879387617111206
107,4,1.07,0.9546639919281006,0.9863991737365723
107,5,1.07,0.9319751858711243,0.9795925617218018
107,6,1.07,0.9822045564651489,0.9946613311767578
107,7,1.07,0.8327133059501648,0.949813961982727
108,0,1.08,0.7878877520561218,0.9363663196563721
108,1,1.08,0.5224982500076294,0.8567494750022888
108,2,1.08,0.5723332166671753,0.8716999292373657
108,3,1.08,0.5979334712028503,0.8793800473213196
108,4,1.08,0.9545818567276001,0.98637455701828
108,5,1.08,0.93192058801651,0.9795761704444885
108,6,1.08,0.9821421504020691,0.9946426153182983
108,7,1.08,0.8326915502548218,0.9498074650764465
109,0,1.09,0.787807047367096,0.9363421201705933
109,1,1.09,0.5224599838256836,0.8567379713058472
109,2,1.09,0.5723097920417786,0.8716928958892822
109,3,1.09,0.5979082584381104,0.8793724775314331
109,4,1.09,0.9544997215270996,0.9863499402999878
109,5,1.09,0.9318659901618958,0.9795597791671753
109,6,1.09,0.9820797443389893,0.9946238994598389
109,7,1.09,0.8326697945594788,0.949800968170166
110,0,1.1,0.7877263426780701,0.9363179206848145
110,1,1.1,0.5224217176437378,0.8567265272140503
110,2,1.1,0.5722863674163818,0.8716859221458435
110,3,1.1,0.5978830456733704,0.8793649077415466
110,4,1.1,0.9544175863265991,0.9863252639770508
110,5,1.1,0.9318113923072815,0.9795434474945068
110,6,1.1,0.9820173382759094,0.9946051836013794
110,7,1.1,0.8326480388641357,0.9497944116592407
111,0,1.11,0.7876456379890442,0.9362937211990356
111,1,1.11,0.522383451461792,0.8567150235176086
111,2,1.11,0.5722629427909851,0.87167888879776
111,3,1.11,0.5978578329086304,0.8793573379516602
111,4,1.11,0.9543354511260986,0.9863006472587585
111,5,1.11,0.9317567944526672,0.9795269966125488
111,6,1.11,0.9819549322128296,0.9945864677429199
111,7,1.11,0.8326262831687927,0.9497878551483154
112,0,1.12,0.7875649333000183,0.9362694621086121
112,1,1.12,0.5223451852798462,0.856703519821167
112,2,1.12,0.5722395181655884,0.8716718554496765
112,3,1.12,0.5978326201438904,0.8793497681617737
112,4,1.12,0.9542533159255981,0.9862760305404663
112,5,1.12,0.931702196598053,0.9795106649398804
112,6,1.12,0.9818925261497498,0.9945677518844604
112,7,1.12,0.8326045274734497,0.9497813582420349
113,0,1.13,0.7874842286109924,0.9362452626228333
113,1,1.13,0.5223069190979004,0.8566920757293701
113,2,1.13,0.5722160935401917,0.871664822101593
113,3,1.13,0.5978074073791504,0.8793421983718872
113,4,1.13,0.9541711807250977,0.9862513542175293
113,5,1.13,0.9316475987434387,0.9794942736625671
113,6,1.13,0.9818301200866699,0.994549036026001
113,7,1.13,0.8325827717781067,0.9497748613357544
114,0,1.14,0.7874035239219666,0.9362210631370544
114,1,1.14,0.5222686529159546,0.8566805720329285
114,2,1.14,0.5721926689147949,0.8716577887535095
114,3,1.14,0.5977821946144104,0.8793346881866455
114,4,1.14,0.9540890455245972,0.9862266778945923
114,5,1.14,0.9315930008888245,0.9794778823852539
114,6,1.14,0.9817677140235901,0.9945303201675415
114,7,1.14,0.8325610160827637,0.9497683048248291
115,0,1.15,0.7873228192329407,0.9361968636512756
115,1,1.15,0.5222303867340088,0.8566691279411316
115,2,1.15,0.5721692442893982,0.871650755405426
115,3,1.15,0.5977569818496704,0.8793270587921143
115,4,1.15,0.9540069103240967,0.9862020611763
