step,env_id,time_s,value
167,1,1.67,0.0064805359579622746
167,2,1.67,0.007055703550577164
167,3,1.67,-0.011679996736347675
168,0,1.68,0.00359927024692297
168,1,1.68,0.008236521854996681
168,2,1.68,0.007979539223015308
168,3,1.68,-0.010316744446754456
169,0,1.69,0.0028148768469691277
169,1,1.69,0.007152163423597813
169,2,1.69,0.009100709110498428
169,3,1.69,-0.013042766600847244
170,0,1.7,0.0025511523708701134
170,1,1.7,0.006748923100531101
170,2,1.7,0.008228366263210773
170,3,1.7,-0.012954325415194035
171,0,1.71,0.0018104901537299156
171,1,1.71,0.006993344984948635
171,2,1.71,0.0072882575914263725
171,3,1.71,-0.011519539169967175
172,0,1.72,0.0011174966348335147
172,1,1.72,0.006422804668545723
172,2,1.72,0.007037401665002108
172,3,1.72,-0.010470394976437092
173,0,1.73,0.0020941058173775673
173,1,1.73,0.008069181814789772
173,2,1.73,0.00490980502218008
173,3,1.73,-0.011876488104462624
174,0,1.74,0.004416618030518293
174,1,1.74,0.009655790403485298
174,2,1.74,0.0055136955343186855
174,3,1.74,-0.01126100029796362
175,0,1.75,0.003793601179495454
175,1,1.75,0.010423973202705383
175,2,1.75,0.006746142171323299
175,3,1.75,-0.012400465086102486
176,0,1.76,0.0031095161102712154
176,1,1.76,0.009873918257653713
176,2,1.76,0.007353262510150671
176,3,1.76,-0.01098453439772129
177,0,1.77,0.0016443431377410889
177,1,1.77,0.009913391433656216
177,2,1.77,0.007525694090873003
177,3,1.77,-0.011762297712266445
178,0,1.78,0.0007860974292270839
178,1,1.78,0.011412706226110458
178,2,1.78,0.007573443930596113
178,3,1.78,-0.010811067186295986
179,0,1.79,0.001660126494243741
179,1,1.79,0.012509580701589584
179,2,1.79,0.0077695781365036964
179,3,1.79,-0.01189919002354145
180,0,1.8,0.0011236036662012339
180,1,1.8,0.012337408028542995
180,2,1.8,0.008339549414813519
180,3,1.8,-0.013999064452946186
181,0,1.81,0.0012043706374242902
181,1,1.81,0.011144967749714851
181,2,1.81,0.006438331212848425
181,3,1.81,-0.012943398207426071
182,0,1.82,0.00095815968234092
182,1,1.82,0.01116348896175623
182,2,1.82,0.00629082228988409
182,3,1.82,-0.012841830030083656
183,0,1.83,0.002164545003324747
183,1,1.83,0.011067970655858517
183,2,1.83,0.006797870621085167
183,3,1.83,-0.012147469446063042
184,0,1.84,0.0021131853573024273
184,1,1.84,0.011358227580785751
184,2,1.84,0.0065357196144759655
184,3,1.84,-0.012256201356649399
185,0,1.85,0.000492720166221261
185,1,1.85,0.009690368548035622
185,2,1.85,0.007111585233360529
185,3,1.85,-0.011465522460639477
186,0,1.86,0.0006475655827671289
186,1,1.86,0.010225221514701843
186,2,1.86,0.007596595678478479
186,3,1.86,-0.010467927902936935
187,0,1.87,-0.0004746441263705492
187,1,1.87,0.008657963015139103
187,2,1.87,0.007537563797086477
187,3,1.87,-0.00957267265766859
188,0,1.88,-0.00033536984119564295
188,1,1.88,0.009927384555339813
188,2,1.88,0.007455785293132067
188,3,1.88,-0.009656017646193504
189,0,1.89,-0.0028846184723079205
189,1,1.89,0.01014338806271553
189,2,1.89,0.00674923462793231
189,3,1.89,-0.010324512608349323
190,0,1.9,-0.002696571871638298
