curriculum_scale,cutoff_hz
0.75,43.5622673034668
0.75,39.66095733642578
0.75,20.618694305419922
0.75,41.035396575927734
0.75,35.937950134277344
0.75,49.01961898803711
0.75,41.04924774169922
0.75,26.32988739013672
0.75,41.502967834472656
0.75,33.1615104675293
0.75,34.63249969482422
0.75,36.53798294067383
0.75,28.68834686279297
0.75,37.382999420166016
0.75,22.96648406982422
0.75,40.95411682128906
0.75,49.68861389160156
0.75,23.94234848022461
0.75,45.63996887207031
0.75,46.390541076660156
0.75,47.999359130859375
0.75,40.748291015625
0.75,30.33507537841797
0.75,22.76961898803711
0.75,31.270326614379883
0.75,31.71693229675293
0.75,45.14164733886719
0.75,33.53584671020508
0.75,42.550025939941406
0.75,35.494686126708984
0.75,33.645538330078125
0.75,27.56670379638672
0.75,38.33427429199219
0.75,23.32756996154785
0.75,43.67236328125
0.75,48.36549377441406
0.75,34.726192474365234
0.75,41.94718933105469
0.75,32.458221435546875
0.75,40.04734802246094
0.75,29.53093719482422
0.75,44.243194580078125
0.75,49.71342468261719
0.75,38.86542510986328
0.75,21.474201202392578
0.75,24.901287078857422
0.75,40.942596435546875
0.75,33.316444396972656
0.75,41.85337829589844
0.75,43.1811408996582
0.75,40.0127067565918
0.75,27.987398147583008
0.75,23.607749938964844
0.75,21.94447135925293
0.75,31.802265167236328
0.75,36.36112976074219
0.75,44.540069580078125
0.75,41.26762008666992
0.75,34.708152770996094
0.75,44.638336181640625
0.75,31.284326553344727
0.75,20.939943313598633
0.75,49.92765808105469
0.75,30.166309356689453
0.75,49.91187286376953
0.75,30.330154418945312
0.75,41.70838928222656
0.75,46.68309783935547
0.75,46.30181121826172
0.75,42.81183624267578
0.75,37.63788604736328
0.75,43.267974853515625
0.75,31.989215850830078
0.75,45.79907989501953
0.75,42.558692932128906
0.75,35.33122253417969
0.75,25.39164924621582
0.75,38.313316345214844
0.75,31.584728240966797
0.75,27.534889221191406
0.75,37.68792724609375
0.75,38.602821350097656
0.75,20.048757553100586
0.75,34.01268768310547
0.75,34.542022705078125
0.75,23.77186393737793
0.75,41.525634765625
0.75,44.192222595214844
0.75,40.55078125
0.75,30.417362213134766
0.75,20.535640716552734
0.75,25.913734436035156
0.75,40.52281188964844
0.75,49.861976623535156
0.75,48.81296157836914
0.75,35.35249328613281
0.75,45.911102294921875
0.75,43.51038360595703
0.75,40.380672454833984
0.75,31.51820945739746
0.75,25.326847076416016
0.75,32.41713333129883
0.75,39.35350036621094
0.75,43.272254943847656
0.75,20.459095001220703
0.75,40.63829040527344
0.75,38.472015380859375
0.75,47.08654022216797
0.75,48.318115234375
0.75,35.8907470703125
0.75,38.526283264160156
0.75,41.31597900390625
0.75,37.19660186767578
0.75,32.48152160644531
0.75,36.71055221557617
0.75,37.47688674926758
0.75,40.731178283691406
0.75,33.827674865722656
0.75,33.581153869628906
0.75,23.65830421447754
0.75,21.24325180053711
0.75,44.29572677612305
0.75,38.52149963378906
0.75,46.40507888793945
0.75,40.09748077392578
0.75,36.80213928222656
0.75,32.963768005371094
0.75,40.49271011352539
0.75,20.560640335083008
0.75,45.88878631591797
0.75,45.83353805541992
0.75,36.35786819458008
0.75,33.32636260986328
0.75,23.9217529296875
0.75,31.470813751220703
0.75,22.3466796875
0.75,31.92447280883789
0.75,27.976524353027344
0.75,36.50937271118164
0.75,44.9395637512207
0.75,24.810243606567383
0.75,22.216073989868164
0.75,28.974506378173828
0.75,38.337432861328125
0.75,40.62800598144531
0.75,35.67363357543945
0.75,22.323270797729492
0.75,46.09431457519531
0.75,31.96578598022461
0.75,34.82457733154297
0.75,47.603271484375
0.75,48.31645584106445
0.75,48.123939514160156
0.75,43.348392486572266
0.75,36.59567642211914
0.75,23.813777923583984
0.75,28.003780364990234
0.75,46.19865036010742
0.75,31.21366310119629
0.75,37.220855712890625
0.75,39.182918548583984
0.75,47.374671936035156
0.75,35.78803634643555
0.75,47.3765869140625
0.75,23.69671058654785
0.75,30.02725601196289
0.75,32.25819778442383
0.75,38.136356353759766
0.75,39.86819076538086
0.75,32.74430847167969
0.75,36.70627975463867
0.75,36.49766159057617
0.75,42.90154266357422
0.75,35.9399528503418
0.75,32.373172760009766
0.75,21.926593780517578
0.75,34.17936706542969
0.75,33.25554656982422
0.75,25.092571258544922
0.75,25.315523147583008
0.75,36.644615173339844
0.75,35.882633209228516
0.75,25.520328521728516
0.75,31.9901065826416
0.75,46.265403747558594
0.75,38.947425842285156
0.75,26.371570587158203
0.75,25.943737030029297
0.75,29.26436424255371
0.75,22.939987182617188
0.75,34.625099182128906
0.75,26.181991577148438
0.75,43.60793685913086
0.75,42.909671783447266
0.75,41.5975456237793
0.75,20.873355865478516
0.75,49.96086883544922
0.75,49.83821487426758
0.75,34.49586868286133
0.75,34.909934997558594
0.75,43.10093688964844
0.75,44.51494598388672
0.75,26.615964889526367
0.75,31.452775955200195
0.75,27.98578643798828
0.75,26.779666900634766
0.75,31.44408416748047
0.75,30.91744613647461
0.75,46.407142639160156
0.75,32.22209167480469
0.75,22.148216247558594
0.75,41.23475646972656
0.75,35.277523040771484
0.75,29.1695613861084
0.75,34.282501220703125
0.75,21.666954040527344
0.75,28.952390670776367
0.75,23.875926971435547
0.75,36.10631561279297
0.75,47.538604736328125
0.75,23.78105926513672
0.75,22.479442596435547
0.75,22.652883529663086
0.75,31.554658889770508
0.75,45.889625549316406
0.75,29.8416690826416
0.75,28.818967819213867
0.75,47.45411682128906
0.75,41.34794998168945
0.75,27.175479888916016
0.75,33.39337158203125
0.75,48.057003021240234
0.75,42.13482666015625
0.75,28.39852523803711
0.75,27.666627883911133
0.75,37.54105758666992
0.75,34.38344955444336
0.75,22.27068328857422
0.75,48.23139953613281
0.75,38.002742767333984
0.75,45.095314025878906
0.75,42.62077331542969
0.75,40.959068298339844
0.75,20.133249282836914
0.75,37.036956787109375
0.75,48.58086395263672
0.75,26.179723739624023
0.75,26.613754272460938
0.75,42.17089080810547
0.75,31.89663314819336
0.75,24.535873413085938
0.75,47.179256439208984
0.75,38.37175750732422
0.75,49.26118087768555
0.75,23.482391357421875
0.75,24.800682067871094
0.75,47.114532470703125
0.75,38.31692886352539
0.75,20.700498580932617
0.75,36.05216979980469
0.75,43.88525390625
0.75,30.99510955810547
0.75,28.663171768188477
0.75,36.843284606933594
0.75,31.352460861206055
0.75,32.954437255859375
0.75,44.535980224609375
0.75,21.890609741210938
0.75,32.10746765136719
0.75,36.7576904296875
0.75,26.968929290771484
0.75,36.700767517089844
0.75,42.47309494018555
0.75,33.49993133544922
0.75,38.29664611816406
0.75,25.10740089416504
0.75,31.481369018554688
0.75,44.65264129638672
0.75,46.47385025024414
0.75,42.20869827270508
0.75,37.007965087890625
0.75,43.94053268432617
0.75,33.237911224365234
0.75,21.671382904052734
0.75,34.91541290283203
0.75,26.057159423828125
0.75,26.194183349609375
0.75,48.05218505859375
0.75,29.862089157104492
0.75,37.67069625854492
0.75,43.77418518066406
0.75,48.50088882446289
0.75,33.18378448486328
0.75,30.104658126831055
0.75,28.37648582458496
0.75,29.24772071838379
0.75,36.268951416015625
0.75,28.16602325439453
0.75,31.608442306518555
0.75,46.25700759887695
0.75,37.815643310546875
0.75,39.796669006347656
0.75,44.907318115234375
0.75,44.513526916503906
0.75,48.0919075012207
0.75,34.53805923461914
0.75,40.30413055419922
0.75,41.64092254638672
0.75,42.527381896972656
0.75,47.1929817199707
0.75,23.92508316040039
0.75,37.87012481689453
0.75,32.935306549072266
0.75,42.6197624206543
0.75,24.599689483642578
0.75,31.363540649414062
0.75,22.034839630126953
0.75,47.527530670166016
0.75,38.19419479370117
0.75,32.33439254760742
0.75,48.107112884521484
0.75,38.16428756713867
0.75,33.532920837402344
0.75,20.03050994873047
0.75,33.112510681152344
0.75,35.55605697631836
0.75,26.010238647460938
0.75,41.88067626953125
0.75,32.56957244873047
0.75,42.80955123901367
0.75,24.264785766601562
0.75,32.24543762207031
0.75,48.06153869628906
0.75,45.99852752685547
0.75,35.803619384765625
0.75,36.27622985839844
0.75,37.00876998901367
0.75,42.7870979309082
0.75,46.60222625732422
0.75,25.801067352294922
0.75,43.944541931152344
0.75,44.96179962158203
0.75,26.425270080566406
0.75,30.027286529541016
0.75,31.913021087646484
0.75,25.858352661132812
0.75,25.233240127563477
0.75,24.15985870361328
0.75,27.718658447265625
0.75,46.477630615234375
0.75,28.613475799560547
0.75,31.317007064819336
0.75,20.598783493041992
0.75,46.99220275878906
0.75,45.55533218383789
0.75,39.882171630859375
0.75,20.49481201171875
0.75,41.22724151611328
0.75,43.75212097167969
0.75,40.0208854675293
0.75,37.987281799316406
0.75,46.40599822998047
0.75,24.319355010986328
0.75,28.274311065673828
0.75,43.524436950683594
0.75,22.43109130859375
0.75,29.771596908569336
0.75,45.460693359375
0.75,39.278358459472656
0.75,22.84117889404297
0.75,26.698348999023438
0.75,37.93301773071289
0.75,44.07508087158203
0.75,30.563825607299805
0.75,37.97154235839844
0.75,26.796859741210938
0.75,49.05498504638672
0.75,20.01512336730957
0.75,26.627145767211914
0.75,26.118728637695312
0.75,21.540414810180664
0.75,21.533084869384766
0.75,42.079742431640625
0.75,41.679107666015625
0.75,49.995845794677734
0.75,43.97096252441406
0.75,21.977115631103516
0.75,25.08875274658203
0.75,48.031715393066406
0.75,22.438282012939453
0.75,32.35209655761719
0.75,49.54651641845703
0.75,40.64752197265625
0.75,31.250988006591797
0.75,34.800132751464844
0.75,34.16468048095703
0.75,41.2380256652832
0.75,38.73899841308594
0.75,29.698509216308594
0.75,31.756866455078125
0.75,47.654502868652344
0.75,34.84907913208008
0.75,30.30571937561035
0.75,37.43524932861328
0.75,43.67665100097656
0.75,29.67005729675293
0.75,27.072528839111328
0.75,35.31630325317383
0.75,20.253433227539062
0.75,28.435510635375977
0.75,49.947303771972656
0.75,38.46109390258789
0.75,41.8125
0.75,38.643577575683594
0.75,27.622730255126953
0.75,23.239473342895508
0.75,34.55023956298828
0.75,47.67192459106445
0.75,48.21376037597656
0.75,42.64222717285156
0.75,38.45452117919922
0.75,39.96791076660156
0.75,46.15404510498047
0.75,43.453975677490234
0.75,48.40375900268555
0.75,46.94369125366211
0.75,27.157657623291016
0.75,25.16069793701172
0.75,44.873695373535156
0.75,38.18074035644531
0.75,38.64836120605469
0.75,30.920421600341797
0.75,46.31648254394531
0.75,31.644771575927734
0.75,24.626577377319336
0.75,44.31779479980469
0.75,43.61138153076172
0.75,31.98708724975586
0.75,47.31401062011719
0.75,40.97943115234375
0.75,34.79862976074219
0.75,48.44245910644531
0.75,20.66628646850586
0.75,34.986183166503906
0.75,27.56477165222168
0.75,41.815513610839844
0.75,33.932090759277344
0.75,40.05995178222656
0.75,48.47323226928711
0.75,47.64189147949219
0.75,34.006378173828125
0.75,29.621641159057617
0.75,43.88850402832031
0.75,27.168241500854492
0.75,43.42070388793945
0.75,20.960147857666016
0.75,34.30377960205078
0.75,21.05565643310547
0.75,34.90849304199219
0.75,36.450130462646484
0.75,40.486427307128906
0.75,49.95403289794922
0.75,20.750011444091797
0.75,24.44495391845703
0.75,28.797306060791016
0.75,29.163257598876953
0.75,46.999664306640625
0.75,43.76177978515625
0.75,33.6011962890625
0.75,32.505943298339844
0.75,35.529659271240234
0.75,26.036352157592773
0.75,46.200523376464844
0.75,49.57670593261719
0.75,49.759056091308594
0.75,38.38197326660156
0.75,39.26335144042969
0.75,28.48102378845215
0.75,38.22845458984375
0.75,29.505233764648438
0.75,29.585464477539062
0.75,31.842132568359375
0.75,38.97296142578125
0.75,49.4613151550293
0.75,24.02033233642578
0.75,31.044403076171875
0.75,20.622760772705078
0.75,34.81306457519531
0.75,28.049047470092773
0.75,43.64575958251953
0.75,40.179534912109375
0.75,29.36860466003418
0.75,39.99264144897461
0.75,23.04072380065918
0.75,28.907129287719727
0.75,21.08920669555664
0.75,47.15274429321289
0.75,38.595069885253906
0.75,28.433443069458008
0.75,46.12307357788086
0.75,29.607189178466797
0.75,29.174758911132812
0.75,21.533397674560547
0.75,20.463157653808594
0.75,42.079036712646484
0.75,25.117855072021484
0.75,35.33221435546875
0.75,42.52082824707031
0.75,20.854867935180664
0.75,25.986982345581055
0.75,27.248807907104492
0.75,41.816619873046875
0.75,22.48702621459961
0.75,31.945070266723633
0.75,42.679710388183594
0.75,37.8120002746582
0.75,30.81266975402832
0.75,43.13213348388672
0.75,31.793121337890625
0.75,27.084171295166016
0.75,23.735755920410156
0.75,26.304521560668945
0.75,34.65684509277344
0.75,49.7637825012207
0.75,29.600175857543945
0.75,24.023324966430664
0.75,37.802093505859375
0.75,33.21623611450195
0.75,43.12687683105469
0.75,21.95772933959961
0.75,20.19819450378418
0.75,32.85484313964844
0.75,45.71714782714844
0.75,23.18263053894043
0.75,37.67527770996094
0.75,34.937931060791016
0.75,49.11513137817383
0.75,39.20771789550781
0.75,36.14192199707031
0.75,39.619834899902344
0.75,45.66021728515625
0.75,49.27592468261719
0.75,21.781570434570312
0.75,38.146629333496094
0.75,42.425811767578125
0.75,38.10852813720703
0.75,21.88188362121582
0.75,39.725181579589844
0.75,36.59734344482422
0.75,26.621849060058594
0.75,20.619474411010742
0.75,36.39824676513672
0.75,38.750431060791016
0.75,29.652132034301758
0.75,39.708518981933594
0.75,41.37007141113281
0.75,29.242084503173828
0.75,21.478410720825195
0.75,49.80537414550781
0.75,42.3248291015625
0.75,21.39031410217285
0.75,45.649269104003906
0.75,29.160497665405273
0.75,37.55910110473633
0.75,46.269535064697266
0.75,40.290531158447266
0.75,24.986665725708008
0.75,29.355064392089844
0.75,30.505207061767578
0.75,25.86318588256836
0.75,42.36323165893555
0.75,35.791282653808594
0.75,31.237295150756836
0.75,22.026905059814453
0.75,42.050506591796875
0.75,29.477294921875
0.75,47.85481643676758
0.75,39.81743621826172
0.75,29.171289443969727
0.75,43.785160064697266
0.75,42.25579833984375
0.75,30.667160034179688
0.75,24.559329986572266
0.75,48.386436462402344
0.75,31.515380859375
0.75,24.997905731201172
0.75,38.28546905517578
0.75,38.769596099853516
0.75,36.36741256713867
0.75,46.25871276855469
0.75,28.257110595703125
0.75,25.104740142822266
0.75,47.42561340332031
0.75,41.75531005859375
0.75,46.92762756347656
0.75,29.523115158081055
0.75,40.1978759765625
0.75,33.95740509033203
0.75,22.936389923095703
0.75,35.048954010009766
0.75,34.830360412597656
0.75,26.526987075805664
0.75,30.11922836303711
0.75,23.377418518066406
0.75,45.86164855957031
0.75,25.485204696655273
0.75,35.48692321777344
0.75,34.72180938720703
0.75,40.39193344116211
0.75,35.409751892089844
0.75,47.271240234375
0.75,48.080078125
0.75,23.41682243347168
0.75,49.8896484375
0.75,31.33977508544922
0.75,27.398517608642578
0.75,36.97077178955078
0.75,34.25005340576172
0.75,47.258941650390625
0.75,42.21218490600586
0.75,33.29296875
0.75,40.85820007324219
0.75,36.338905334472656
0.75,27.90364646911621
0.75,49.3751220703125
0.75,42.141117095947266
0.75,44.6207389831543
0.75,23.552228927612305
0.75,38.13037872314453
0.75,20.854970932006836
0.75,30.41594696044922
0.75,25.347087860107422
0.75,27.250926971435547
0.75,46.6338005065918
0.75,31.54398536682129
0.75,47.70726013183594
0.75,49.77983856201172
0.75,32.4591064453125
0.75,35.62050247192383
0.75,39.61125564575195
0.75,44.608482360839844
0.75,27.955074310302734
0.75,46.67713165283203
0.75,26.85923957824707
0.75,48.95786666870117
0.75,46.927608489990234
0.75,33.6575813293457
0.75,33.17176055908203
0.75,34.83001708984375
0.75,41.83710479736328
0.75,26.72701644897461
0.75,39.162994384765625
0.75,20.990520477294922
0.75,31.541446685791016
0.75,30.606782913208008
0.75,38.95446014404297
0.75,33.773319244384766
0.75,39.024444580078125
0.75,44.173160552978516
0.75,28.333616256713867
0.75,47.53242111206055
0.75,24.349533081054688
0.75,29.57532501220703
0.75,26.52901840209961
0.75,31.389850616455078
0.75,22.139385223388672
0.75,40.91511154174805
0.75,45.76992416381836
0.75,33.9876708984375
0.75,29.93576431274414
0.75,49.26582336425781
0.75,40.62501525878906
0.75,28.094356536865234
0.75,28.530914306640625
0.75,37.779117584228516
0.75,41.41563415527344
0.75,46.05241775512695
0.75,49.30109786987305
0.75,25.086320877075195
0.75,41.525360107421875
0.75,44.796546936035156
0.75,43.38145446777344
0.75,48.02577209472656
0.75,46.11497116088867
0.75,24.744028091430664
0.75,27.180665969848633
0.75,22.03367805480957
0.75,36.05640411376953
0.75,36.26161193847656
0.75,45.34791564941406
0.75,26.49054527282715
0.75,43.93601989746094
0.75,33.835384368896484
0.75,21.555601119995117
0.75,29.642742156982422
0.75,46.30992889404297
0.75,39.71141052246094
0.75,39.683616638183594
0.75,33.51529312133789
0.75,24.94883155822754
0.75,34.99173355102539
0.75,37.97026824951172
0.75,22.456989288330078
0.75,45.6856689453125
0.75,27.49115753173828
0.75,27.982864379882812
0.75,36.47545623779297
0.75,21.009525299072266
0.75,44.180171966552734
0.75,35.47863006591797
0.75,48.536964416503906
0.75,41.89715576171875
0.75,32.326805114746094
0.75,38.156646728515625
0.75,43.85052490234375
0.75,32.24333190917969
0.75,30.190937042236328
0.75,42.6859245300293
0.75,47.08015060424805
0.75,21.339702606201172
0.75,48.91923522949219
0.75,29.49132537841797
0.75,31.98993492126465
0.75,38.09785461425781
0.75,27.573434829711914
0.75,39.97177505493164
0.75,39.77899169921875
0.75,43.41495895385742
0.75,37.69763946533203
0.75,27.66340446472168
0.75,43.28802490234375
0.75,35.795867919921875
0.75,40.30742263793945
0.75,25.78719139099121
0.75,45.69828414916992
0.75,28.64266586303711
0.75,29.244752883911133
0.75,38.853492736816406
0.75,47.153072357177734
0.75,20.694536209106445
0.75,21.81679916381836
0.75,34.01701354980469
0.75,36.88420867919922
0.75,20.67007064819336
0.75,29.5892276763916
0.75,20.892051696777344
0.75,23.301513671875
0.75,22.903451919555664
0.75,26.868860244750977
0.75,30.250751495361328
0.75,49.695655822753906
0.75,46.384864807128906
0.75,49.59237289428711
0.75,42.83317565917969
0.75,21.65047836303711
0.75,22.497875213623047
0.75,29.821027755737305
0.75,23.856962203979492
0.75,39.739280700683594
0.75,29.429882049560547
0.75,23.06631851196289
0.75,48.572845458984375
0.75,45.141510009765625
0.75,37.77700424194336
0.75,48.28599166870117
0.75,31.805288314819336
0.75,32.3748893737793
0.75,46.286338806152344
0.75,45.24346160888672
0.75,25.048572540283203
0.75,29.831478118896484
0.75,35.6677360534668
0.75,32.824737548828125
0.75,34.79738998413086
0.75,38.432518005371094
0.75,43.779747009277344
0.75,28.8050537109375
0.75,29.076221466064453
0.75,34.09516906738281
0.75,30.66042709350586
0.75,32.42224884033203
0.75,37.80861282348633
0.75,35.73543930053711
0.75,49.454917907714844
0.75,48.83502960205078
0.75,48.17677688598633
0.75,32.213287353515625
0.75,26.82460594177246
0.75,45.384315490722656
0.75,49.94334411621094
0.75,31.911989212036133
0.75,46.13338851928711
0.75,31.256824493408203
0.75,40.78447723388672
0.75,29.349468231201172
0.75,30.606033325195312
0.75,25.45197296142578
0.75,38.464054107666016
0.75,39.590538024902344
0.75,26.823951721191406
0.75,37.913230895996094
0.75,34.92961502075195
0.75,40.884925842285156
0.75,20.93691062927246
0.75,42.99302673339844
0.75,24.723783493041992
0.75,23.751602172851562
0.75,26.630943298339844
0.75,33.84315872192383
0.75,23.57781982421875
0.75,35.677337646484375
0.75,38.501041412353516
0.75,29.262165069580078
0.75,47.01017761230469
0.75,39.435394287109375
0.75,21.6688232421875
0.75,36.15977478027344
0.75,20.646373748779297
0.75,48.728851318359375
0.75,30.833179473876953
0.75,32.84489059448242
0.75,22.13999366760254
0.75,20.198688507080078
0.75,47.89769744873047
0.75,44.334434509277344
0.75,44.96246337890625
0.75,23.435487747192383
0.75,41.62040710449219
0.75,48.380001068115234
0.75,40.24855041503906
0.75,39.49905014038086
0.75,24.725162506103516
0.75,47.28204345703125
0.75,20.241579055786133
0.75,38.96040344238281
0.75,41.50083923339844
0.75,39.7957878112793
0.75,37.186553955078125
0.75,37.287044525146484
0.75,46.69938659667969
0.75,43.01865005493164
0.75,29.838626861572266
0.75,20.73436164855957
0.75,22.27094841003418
0.75,33.526458740234375
0.75,44.72815704345703
0.75,43.11322784423828
0.75,32.165367126464844
0.75,21.58768081665039
0.75,28.42007827758789
0.75,41.0228271484375
0.75,49.52970886230469
0.75,40.95832061767578
0.75,44.264503479003906
0.75,25.973464965820312
0.75,44.35853576660156
0.75,34.61017990112305
0.75,47.382545471191406
0.75,27.189149856567383
0.75,42.506717681884766
0.75,26.973072052001953
0.75,46.6143684387207
0.75,46.504337310791016
0.75,25.472244262695312
0.75,30.740928649902344
0.75,31.56900405883789
0.75,34.93352127075195
0.75,27.103023529052734
0.75,38.87310028076172
0.75,30.67452621459961
0.75,33.53828430175781
0.75,29.147884368896484
0.75,23.274011611938477
0.75,34.61111068725586
0.75,49.93857192993164
0.75,32.84056091308594
0.75,47.0958366394043
0.75,41.60460662841797
0.75,42.55510330200195
0.75,25.431140899658203
0.75,48.243106842041016
0.75,38.08186340332031
0.75,23.049306869506836
0.75,26.06426429748535
0.75,40.50803756713867
0.75,41.74387741088867
0.75,49.870887756347656
0.75,34.5604133605957
0.75,41.86680603027344
0.75,27.687332153320312
0.75,42.56857681274414
0.75,23.59099006652832
0.75,23.763469696044922
0.75,20.849346160888672
0.75,23.892004013061523
0.75,49.341060638427734
0.75,30.183874130249023
0.75,39.32437515258789
0.75,42.768131256103516
0.75,39.35673522949219
0.75,48.278602600097656
0.75,39.15776062011719
0.75,20.963077545166016
0.75,31.338359832763672
0.75,31.104633331298828
0.75,41.38357162475586
0.75,27.342140197753906
0.75,41.478641510009766
0.75,39.545047760009766
0.75,25.702104568481445
0.75,41.74903106689453
0.75,37.268646240234375
0.75,35.52845764160156
0.75,25.3393497467041
0.75,47.71985626220703
0.75,35.17182540893555
0.75,20.542652130126953
0.75,42.50690460205078
0.75,39.42550277709961
0.75,41.25886535644531
0.75,32.466400146484375
0.75,42.360755920410156
0.75,49.007720947265625
0.75,47.15625
0.75,23.178956985473633
0.75,42.142974853515625
0.75,23.406944274902344
0.75,48.88762664794922
0.75,30.04900550842285
0.75,42.14772033691406
0.75,42.739654541015625
0.75,38.50811004638672
0.75,47.24174118041992
0.75,21.87236785888672
0.75,24.736183166503906
0.75,41.6165657043457
0.75,33.96964645385742
0.75,34.20075225830078
0.75,21.701541900634766
0.75,46.70869064331055
0.75,46.56037902832031
0.75,37.45642852783203
0.75,41.36656188964844
0.75,30.501590728759766
0.75,22.560428619384766
0.75,30.155746459960938
0.75,29.327829360961914
0.75,39.85821533203125
0.75,45.158721923828125
0.75,33.211631774902344
0.75,36.914085388183594
0.75,47.443660736083984
0.75,21.719715118408203
0.75,32.33382797241211
0.75,27.03568458557129
0.75,27.075035095214844
0.75,22.056577682495117
0.75,38.79792404174805
0.75,27.89901351928711
0.75,45.017024993896484
0.75,29.7251033782959
0.75,30.90721893310547
0.75,37.50954055786133
0.75,35.243431091308594
0.75,40.01941680908203
0.75,39.5962028503418
0.75,27.929824829101562
0.75,20.88076400756836
0.75,30.42563819885254
0.75,29.104915618896484
0.75,47.168365478515625
0.75,37.501766204833984
0.75,26.155719757080078
0.75,31.52834129333496
0.75,25.985000610351562
0.75,36.161766052246094
0.75,20.311031341552734
0.75,23.20467758178711
0.75,46.383670806884766
0.75,21.19683074951172
0.75,39.9217529296875
0.75,27.315902709960938
0.75,34.996368408203125
0.75,46.191429138183594
0.75,37.288230895996094
0.75,34.233551025390625
0.75,42.168731689453125
0.75,27.763219833374023
0.75,30.542627334594727
0.75,48.384159088134766
0.75,33.12134552001953
0.75,49.55276107788086
0.75,48.722354888916016
0.75,21.76245880126953
0.75,25.07106590270996
0.75,27.952320098876953
0.75,23.798030853271484
0.75,40.92626953125
0.75,45.11571502685547
0.75,40.26071548461914
0.75,31.77214813232422
0.75,34.8074951171875
0.75,33.412044525146484
0.75,32.28748321533203
0.75,47.20393371582031
0.75,44.77369689941406
0.75,45.64713668823242
0.75,34.801422119140625
0.75,33.47046661376953
0.75,30.670364379882812
0.75,40.35570526123047
0.75,26.503463745117188
0.75,21.51299285888672
0.75,24.566078186035156
0.75,33.45361328125
0.75,21.521251678466797
0.75,43.64231872558594
0.75,21.622039794921875
0.75,49.85063934326172
0.75,25.926088333129883
0.75,30.385032653808594
0.75,37.26694107055664
0.75,32.460540771484375
0.75,45.48947525024414
0.75,39.127525329589844
0.75,40.389305114746094
0.75,26.95538330078125
0.75,26.521427154541016
0.75,28.37126922607422
0.75,48.60362243652344
0.75,22.913888931274414
0.75,21.953397750854492
0.75,48.65790939331055
0.75,43.74984359741211
0.75,20.59035873413086
0.75,31.90350914001465
0.75,46.53367614746094
0.75,25.430747985839844
0.75,32.41691589355469
0.75,22.412094116210938
0.75,35.81074142456055
0.75,36.45903015136719
0.75,49.09599685668945
0.75,47.66808319091797
0.75,21.49378204345703
0.75,26.327659606933594
0.75,37.455413818359375
0.75,24.516983032226562
0.75,30.30911636352539
0.75,42.84911346435547
0.75,24.46295166015625
0.75,47.125328063964844
0.75,23.688045501708984
0.75,42.883995056152344
0.75,38.63837814331055
0.75,45.05852508544922
0.75,20.275888442993164
0.75,49.03175354003906
0.75,26.105918884277344
0.75,24.253623962402344
0.75,33.2647705078125
0.75,42.2880859375
0.75,49.64112854003906
0.75,46.618194580078125
0.75,43.06828689575195
0.75,44.407249450683594
0.75,20.100372314453125
0.75,39.59294128417969
0.75,26.498214721679688
0.75,37.18453598022461
0.75,45.89466094970703
0.75,37.028343200683594
0.75,28.926498413085938
0.75,37.91656494140625
0.75,28.547992706298828
0.75,39.844154357910156
0.75,31.54027557373047
0.75,25.910140991210938
0.75,43.65679931640625
0.75,45.276153564453125
0.75,44.7318229675293
0.75,35.18000793457031
0.75,48.710811614990234
0.75,44.81867218017578
0.75,41.042762756347656
0.75,23.41706085205078
0.75,42.293113708496094
0.75,39.95426940917969
0.75,36.679283142089844
0.75,33.455787658691406
0.75,44.7388916015625
0.75,46.00178909301758
0.75,46.869224548339844
0.75,32.00901412963867
0.75,23.88384437561035
0.75,44.797157287597656
0.75,43.601898193359375
0.75,23.357542037963867
0.75,31.114561080932617
0.75,44.34571838378906
0.75,40.85200119018555
0.75,35.709014892578125
0.75,46.94019317626953
0.75,48.88249206542969
0.75,36.99542999267578
0.75,39.14301300048828
0.75,45.94047546386719
0.75,32.738101959228516
0.75,25.711877822875977
0.75,30.186492919921875
0.75,47.36556625366211
0.75,47.7513427734375
0.75,24.455007553100586
0.75,33.15538787841797
0.75,27.883134841918945
0.75,26.763681411743164
0.75,25.358245849609375
0.75,26.082271575927734
0.75,46.21333694458008
0.75,41.793495178222656
0.75,35.88505554199219
0.75,43.26896667480469
0.75,27.048274993896484
0.75,21.942371368408203
0.75,23.534610748291016
0.75,34.21217346191406
0.75,26.94153594970703
0.75,29.05681037902832
0.75,28.03772735595703
0.75,48.55986022949219
0.75,23.900787353515625
0.75,47.209991455078125
0.75,35.944026947021484
0.75,21.47543716430664
0.75,45.478416442871094
0.75,30.993087768554688
0.75,31.339122772216797
0.75,48.80561828613281
0.75,44.867923736572266
0.75,41.283138275146484
0.75,22.981351852416992
0.75,47.969482421875
0.75,21.196514129638672
0.75,23.080360412597656
0.75,45.5600471496582
0.75,21.507492065429688
0.75,45.37157440185547
0.75,41.00323486328125
0.75,29.979841232299805
0.75,20.520526885986328
0.75,41.08632278442383
0.75,46.77259063720703
0.75,24.27569007873535
0.75,30.40187644958496
0.75,46.80181884765625
0.75,23.716167449951172
0.75,37.93220901489258
0.75,38.4274787902832
0.75,48.032562255859375
0.75,28.5400333404541
0.75,25.95006561279297
0.75,23.40239715576172
0.75,26.88726806640625
0.75,33.50831604003906
0.75,45.25873947143555
0.75,22.133636474609375
0.75,27.49168586730957
