step,env_id,time_s,theta_x_rad,theta_dot_x_rads
383,3,3.83,0.04433697834610939,-0.11585605144500732
384,0,3.84,-0.0038030403666198254,-0.001196796540170908
384,1,3.84,-0.04658457636833191,0.14991314709186554
384,2,3.84,-0.033793170005083084,-0.16451363265514374
384,3,3.84,0.043125953525304794,-0.12110266089439392
385,0,3.85,-0.0038110194727778435,-0.0007979001384228468
385,1,3.85,-0.04502978175878525,0.1554795652627945
385,2,3.85,-0.035388410091400146,-0.15952400863170624
385,3,3.85,0.04186389222741127,-0.12620605528354645
386,0,3.86,-0.0038150011096149683,-0.00039816685603000224
386,1,3.86,-0.0434211790561676,0.1608603149652481
386,2,3.86,-0.03693139925599098,-0.15429894626140594
386,3,3.86,0.0405522920191288,-0.1311601847410202
387,0,3.87,-0.0038149813190102577,1.98406632989645e-06
387,1,3.87,-0.04176069051027298,0.16604897379875183
387,2,3.87,-0.03841986134648323,-0.14884616434574127
387,3,3.87,0.039192698895931244,-0.135959193110466
388,0,3.88,-0.0038109601009637117,0.0004021329223178327
388,1,3.88,-0.04005029797554016,0.17103932797908783
388,2,3.88,-0.0398515984416008,-0.1431737244129181
388,3,3.88,0.03778672590851784,-0.1405973881483078
389,0,3.89,-0.0038029414135962725,0.00080186000559479
389,1,3.89,-0.038292042911052704,0.17582540214061737
389,2,3.89,-0.04122449830174446,-0.13729000091552734
389,3,3.89,0.036336034536361694,-0.14506927132606506
390,0,3.9,-0.003790933871641755,0.0012007460463792086
390,1,3.9,-0.03648802638053894,0.18040147423744202
390,2,3.9,-0.04253653436899185,-0.13120369613170624
390,3,3.9,0.03484233841300011,-0.14936955273151398
391,0,3.91,-0.003774950047954917,0.0015983725897967815
391,1,3.91,-0.03464040532708168,0.18476206064224243
391,2,3.91,-0.04378577321767807,-0.12492379546165466
391,3,3.91,0.033307407051324844,-0.15349313616752625
392,0,3.92,-0.0037550069391727448,0.001994322519749403
392,1,3.92,-0.03275138512253761,0.18890193104743958
392,2,3.92,-0.04497037082910538,-0.11845958232879639
392,3,3.92,0.03173305466771126,-0.1574351191520691
393,0,3.93,-0.00373112503439188,0.002388180699199438
393,1,3.93,-0.030823223292827606,0.1928161233663559
393,2,3.93,-0.046088576316833496,-0.11182060092687607
393,3,3.93,0.030121145769953728,-0.16119083762168884
394,0,3.94,-0.003703329712152481,0.002779534086585045
394,1,3.94,-0.02885822393000126,0.19649995863437653
394,2,3.94,-0.04713874310255051,-0.10501664876937866
394,3,3.94,0.028473587706685066,-0.16475585103034973
395,0,3.95,-0.0036716500762850046,0.003167971968650818
395,1,3.95,-0.026858733966946602,0.1999490112066269
395,2,3.95,-0.04811932146549225,-0.09805777668952942
395,3,3.95,0.02679232880473137,-0.1681259125471115
396,0,3.96,-0.0036361191887408495,0.0035530871246010065
396,1,3.96,-0.0248271431773901,0.2031591534614563
396,2,3.96,-0.04902886226773262,-0.0909542590379715
396,3,3.96,0.025079358369112015,-0.17129704356193542
397,0,3.97,-0.003596774535253644,0.003934475593268871
397,1,3.97,-0.022765878587961197,0.20612652599811554
397,2,3.97,-0.049866028130054474,-0.08371657878160477
397,3,3.97,0.023336702957749367,-0.17426545917987823
398,0,3.98,-0.003553657094016671,0.004311737138777971
398,1,3.98,-0.02067740261554718,0.20884758234024048
398,2,3.98,-0.05062958225607872,-0.07635542005300522
398,3,3.98,0.021566426381468773,-0.1770276576280594
399,0,3.99,-0.0035068122670054436,0.0046844761818647385
399,1,3.99,-0.018564213067293167,0.21131905913352966
399,2,3.99,-0.05131839960813522,-0.06888163834810257
399,3,3.99,0.01977062225341797,-0.17958036065101624
