curriculum_scale,noise_sigma
1.0,0.002316519618034363
1.0,0.02474062517285347
1.0,0.039099570363759995
1.0,0.04724496603012085
1.0,0.026477931067347527
1.0,0.01638089120388031
1.0,0.020013287663459778
1.0,0.045082345604896545
1.0,0.03264949843287468
1.0,0.0402044914662838
1.0,0.029545923694968224
1.0,0.013643390499055386
1.0,0.014546388760209084
1.0,0.024157626554369926
1.0,0.037283603101968765
1.0,0.0016399770975112915
1.0,0.0047997296787798405
1.0,0.036400895565748215
1.0,0.026161743327975273
1.0,0.0420960932970047
1.0,0.023930905386805534
1.0,0.0037425875198096037
1.0,0.0002714365837164223
1.0,0.036130961030721664
1.0,0.04315502941608429
1.0,0.03917176276445389
1.0,0.024439020082354546
1.0,0.048824492841959
1.0,0.041743725538253784
1.0,0.012553075328469276
1.0,0.031486090272665024
1.0,0.009690913371741772
1.0,0.028872830793261528
1.0,0.011431298218667507
1.0,0.02752578631043434
1.0,0.010501304641366005
1.0,0.005903199315071106
1.0,0.0389288030564785
1.0,0.009959650225937366
1.0,0.021211130544543266
1.0,0.04433663934469223
1.0,0.006567043252289295
1.0,0.00641275942325592
1.0,0.016862107440829277
1.0,0.01707022450864315
1.0,0.0011069506872445345
1.0,0.011144441552460194
1.0,0.04972419887781143
1.0,0.028904452919960022
1.0,0.007485225796699524
1.0,0.023959407582879066
1.0,0.03908369690179825
1.0,0.01713082194328308
1.0,0.007428407669067383
1.0,0.018787235021591187
1.0,0.01178773958235979
1.0,0.04180809110403061
1.0,0.04306459426879883
1.0,0.044277071952819824
1.0,0.048232223838567734
1.0,0.0018810987239703536
1.0,0.026362288743257523
1.0,0.02870805934071541
1.0,0.010522088967263699
1.0,0.0459514819085598
1.0,0.026221541687846184
1.0,0.011658886447548866
1.0,0.010042235255241394
1.0,0.04435184970498085
1.0,0.014250042848289013
1.0,0.03594740107655525
1.0,0.04440787062048912
1.0,0.027261672541499138
1.0,0.0031193287577480078
1.0,0.02287931554019451
1.0,0.03515128418803215
1.0,0.007032311055809259
1.0,0.03165917471051216
1.0,0.006588667631149292
1.0,0.03790006414055824
1.0,0.005422317888587713
1.0,0.023462483659386635
1.0,0.03848840296268463
1.0,0.037915170192718506
1.0,0.038380350917577744
1.0,0.012756997719407082
1.0,0.02588544599711895
1.0,0.02178577519953251
1.0,0.034902527928352356
1.0,0.003360298229381442
1.0,0.01255642157047987
1.0,0.0027808963786810637
1.0,0.028017422184348106
1.0,0.016588514670729637
1.0,0.02071409299969673
1.0,0.028892848640680313
1.0,0.04122787341475487
1.0,0.04497933015227318
1.0,0.004709613509476185
1.0,0.04452255740761757
1.0,0.04844672977924347
1.0,0.04030340537428856
1.0,0.012006101198494434
1.0,0.020470503717660904
1.0,0.028860529884696007
1.0,0.03783690184354782
1.0,0.009374049492180347
1.0,0.004007875919342041
1.0,0.04415101185441017
1.0,0.03809001296758652
1.0,0.029855892062187195
1.0,0.01752438023686409
1.0,0.03831255063414574
1.0,0.04064909741282463
1.0,0.026816917583346367
1.0,0.007352623622864485
1.0,0.021895134821534157
1.0,0.003434991929680109
1.0,0.022013986483216286
1.0,0.02958250604569912
1.0,0.029930824413895607
1.0,0.010638847947120667
1.0,0.010141375474631786
1.0,0.0031746388413012028
1.0,0.039085742086172104
1.0,0.029800495132803917
1.0,0.013437214307487011
1.0,0.04305405542254448
1.0,0.0008028328302316368
1.0,0.02321443520486355
1.0,0.032424673438072205
1.0,0.01669197715818882
1.0,0.010271832346916199
1.0,0.03566303476691246
1.0,0.004624515771865845
1.0,0.011797490529716015
1.0,0.04612969979643822
1.0,0.023575861006975174
1.0,0.01599707640707493
1.0,0.021938780322670937
1.0,0.031794819980859756
1.0,0.017664585262537003
1.0,0.013693267479538918
1.0,0.04530879482626915
1.0,0.013123854994773865
1.0,0.025480186566710472
1.0,0.042550161480903625
1.0,0.001180201768875122
1.0,0.028171390295028687
1.0,0.03462756797671318
1.0,0.010801312513649464
1.0,0.025890126824378967
1.0,0.03635198995471001
1.0,0.04956425353884697
1.0,0.020071586593985558
1.0,0.03633960708975792
1.0,0.00910518504679203
1.0,0.043081242591142654
1.0,0.04828919097781181
1.0,0.045953597873449326
1.0,0.02063077688217163
1.0,0.012624449096620083
1.0,0.025563452392816544
1.0,0.03702326491475105
1.0,0.009995979256927967
1.0,0.02358979359269142
1.0,0.007122939918190241
1.0,0.028315482661128044
1.0,0.015171063132584095
1.0,0.03180672973394394
1.0,0.047391533851623535
1.0,0.0376347117125988
1.0,0.007440310902893543
1.0,0.0011774211889132857
1.0,0.02947894111275673
1.0,0.03111168183386326
1.0,0.017377475276589394
1.0,0.02909736894071102
1.0,0.017471501603722572
1.0,0.04744594916701317
1.0,0.039000701159238815
1.0,0.03621716424822807
1.0,0.02557671070098877
1.0,0.04045477882027626
1.0,0.04526274651288986
1.0,0.011091798543930054
1.0,0.010925975628197193
1.0,0.044860418885946274
1.0,0.015069752931594849
1.0,0.013672045432031155
1.0,0.02211173251271248
1.0,0.014249080792069435
1.0,0.011271673254668713
1.0,0.00037988126860000193
1.0,0.027824698016047478
1.0,0.011234280653297901
1.0,0.0037095786537975073
1.0,0.03784607723355293
1.0,0.023618513718247414
1.0,0.04593101888895035
1.0,0.043044235557317734
1.0,0.04476739093661308
1.0,0.023326924070715904
1.0,0.04827813059091568
1.0,0.04711392894387245
1.0,0.031944047659635544
1.0,0.03511198237538338
1.0,0.010952613316476345
1.0,0.026909127831459045
1.0,0.01971990428864956
1.0,0.02764018252491951
1.0,0.0008234471315518022
1.0,0.03771009296178818
1.0,0.02835913561284542
1.0,0.033056627959012985
1.0,0.0225373562425375
1.0,0.002687636064365506
1.0,0.03535287082195282
1.0,0.037891265004873276
1.0,0.0189401563256979
1.0,0.03596789017319679
1.0,0.036381952464580536
1.0,0.02425127662718296
1.0,0.037772178649902344
1.0,0.044612955302000046
1.0,0.03293151780962944
1.0,0.044322118163108826
1.0,0.010053706355392933
1.0,0.005912312772125006
1.0,0.01598041132092476
1.0,0.02860524132847786
1.0,0.0038101226091384888
1.0,0.021411186084151268
1.0,0.004631865303963423
1.0,0.04721791669726372
1.0,0.014352792873978615
1.0,0.04596925154328346
1.0,0.03858400881290436
1.0,0.038359541445970535
1.0,0.046375151723623276
1.0,0.04743947088718414
1.0,0.035428278148174286
1.0,0.029393626376986504
1.0,0.031094474717974663
1.0,0.026089299470186234
1.0,0.02077414095401764
1.0,0.0137676065787673
1.0,0.006873351521790028
1.0,0.02827061526477337
1.0,0.04328290373086929
1.0,0.012758195400238037
1.0,0.017651692032814026
1.0,0.02803834341466427
1.0,0.048905257135629654
1.0,0.005928266327828169
1.0,0.011956620030105114
1.0,0.039878081530332565
1.0,0.03350384905934334
1.0,0.049211110919713974
1.0,0.044510167092084885
1.0,0.027876749634742737
1.0,0.02121894434094429
1.0,0.035674046725034714
1.0,0.03747090697288513
1.0,0.04220056161284447
1.0,0.04373660311102867
1.0,0.029284710064530373
1.0,0.029590073972940445
1.0,0.015949690714478493
1.0,0.0014417171478271484
1.0,0.045205071568489075
1.0,0.035651203244924545
1.0,0.02364320494234562
1.0,0.023020658642053604
1.0,0.01690216362476349
1.0,0.015191400423645973
1.0,0.01769009232521057
1.0,0.0006490409723483026
1.0,0.03954967483878136
1.0,0.017347609624266624
1.0,0.026521939784288406
1.0,0.023776551708579063
1.0,0.04242229089140892
1.0,0.005198842380195856
1.0,0.04709837958216667
1.0,0.03612269088625908
1.0,0.04251199588179588
1.0,0.04819196090102196
1.0,0.04748605564236641
1.0,0.04329745098948479
1.0,0.04329144209623337
1.0,0.027027174830436707
1.0,0.021231627091765404
1.0,0.0074834018014371395
1.0,0.009876060299575329
1.0,0.03397979959845543
1.0,0.028906894847750664
1.0,0.020272091031074524
1.0,0.035578783601522446
1.0,0.038748834282159805
1.0,0.006423634476959705
1.0,0.001600608229637146
1.0,0.04991871118545532
1.0,0.02669611945748329
1.0,0.023364201188087463
1.0,0.04219558462500572
1.0,0.008689316920936108
1.0,0.02782464399933815
1.0,0.04291214048862457
1.0,0.020065216347575188
1.0,0.03849446773529053
1.0,0.04348927363753319
1.0,0.029657239094376564
1.0,0.012611743994057178
1.0,0.036918457597494125
1.0,0.010995027609169483
1.0,0.010617109946906567
1.0,0.02642945758998394
1.0,0.041599225252866745
1.0,0.036874350160360336
1.0,0.021291181445121765
1.0,0.0036928921472281218
1.0,0.030805638059973717
1.0,0.009299233555793762
1.0,0.036085132509469986
1.0,0.011523586697876453
1.0,0.021199587732553482
1.0,0.035927243530750275
1.0,0.007458910346031189
1.0,0.006280267145484686
1.0,0.01795002818107605
1.0,0.002322930144146085
1.0,0.04767860472202301
1.0,0.04149863123893738
1.0,0.020491991192102432
1.0,0.016200369223952293
1.0,0.0462169386446476
1.0,0.007198077626526356
1.0,0.026624402031302452
1.0,0.031052475795149803
1.0,0.04858904331922531
1.0,0.026713797822594643
1.0,0.009540176950395107
1.0,0.009441670961678028
1.0,0.028900770470499992
1.0,0.03101516328752041
1.0,0.00474660424515605
1.0,0.04370691999793053
1.0,0.046532027423381805
1.0,0.030792078003287315
1.0,0.034950342029333115
1.0,0.018955541774630547
1.0,0.026230022311210632
1.0,0.031179925426840782
1.0,0.02116423286497593
1.0,0.0285946037620306
1.0,0.00817839801311493
1.0,0.01116377767175436
1.0,0.027165252715349197
1.0,0.0458071194589138
1.0,0.027386311441659927
1.0,0.01884329319000244
1.0,0.007691287901252508
1.0,0.04087665304541588
1.0,0.002899032784625888
1.0,0.019349126145243645
1.0,0.005967453122138977
1.0,0.03197866678237915
1.0,0.012955990619957447
1.0,0.03223001956939697
1.0,0.04375593364238739
1.0,0.035884957760572433
1.0,0.03340160846710205
1.0,0.026026297360658646
1.0,0.008867410011589527
1.0,0.032433535903692245
1.0,0.008214038796722889
1.0,0.001191133284009993
1.0,0.04089735448360443
1.0,0.04181494563817978
1.0,0.03012736141681671
1.0,0.039733488112688065
1.0,0.009505698457360268
1.0,0.00463795056566596
1.0,0.012124130502343178
1.0,0.04750154912471771
1.0,0.005032980348914862
1.0,0.0016099512577056885
1.0,0.04546345770359039
1.0,0.0423845537006855
1.0,0.020992755889892578
1.0,0.0027812630869448185
1.0,0.029707033187150955
1.0,0.019344238564372063
1.0,0.029465261846780777
1.0,0.021232781931757927
1.0,0.03964163362979889
1.0,0.020860934630036354
1.0,0.011432856321334839
1.0,0.006873434875160456
1.0,0.0465414822101593
1.0,0.043614085763692856
1.0,0.04166236147284508
1.0,0.03799555078148842
1.0,0.033870451152324677
1.0,0.009767717681825161
1.0,0.012709406204521656
1.0,0.03790329024195671
1.0,0.0462261401116848
1.0,0.01663999632000923
1.0,0.022289320826530457
1.0,0.014065044932067394
1.0,0.04830941930413246
1.0,0.037529587745666504
1.0,0.019179418683052063
1.0,0.026527870446443558
1.0,0.023579677566885948
1.0,0.043751683086156845
1.0,0.011036017909646034
1.0,0.04009484872221947
1.0,0.03724413737654686
1.0,0.024171078577637672
1.0,0.03145509585738182
1.0,0.028029484674334526
1.0,0.013617346063256264
1.0,0.007963049225509167
1.0,0.015316295437514782
1.0,0.03818270564079285
1.0,0.005742910783737898
1.0,0.027140706777572632
1.0,0.015699032694101334
1.0,0.007018545176833868
1.0,0.024424701929092407
1.0,0.04325832054018974
1.0,0.022058581933379173
1.0,0.027607111260294914
1.0,0.04022837430238724
1.0,0.003501179860904813
1.0,0.01847621239721775
1.0,0.0327124260365963
1.0,0.04574141651391983
1.0,0.03384799137711525
1.0,0.012125968933105469
1.0,0.02956455387175083
1.0,0.008973938412964344
1.0,0.03125229477882385
1.0,0.024319833144545555
1.0,0.01852261833846569
1.0,0.03643902763724327
1.0,0.027695581316947937
1.0,0.013196743093430996
1.0,0.03168456256389618
1.0,0.02220858447253704
1.0,0.030083173885941505
1.0,0.04801565036177635
1.0,0.01671137474477291
1.0,0.03435029461979866
1.0,0.039348702877759933
1.0,0.008352777920663357
1.0,0.0330461710691452
1.0,0.0010654628276824951
1.0,0.031527381390333176
1.0,0.04163561016321182
1.0,0.04475611448287964
1.0,0.02481999807059765
1.0,0.0458616204559803
1.0,0.04468093439936638
1.0,0.007424592971801758
1.0,0.010960343293845654
1.0,0.03286148980259895
1.0,0.010129543952643871
1.0,0.0002931028720922768
1.0,0.035791583359241486
1.0,0.0006985068321228027
1.0,0.018380720168352127
1.0,0.0445261113345623
1.0,0.043231140822172165
1.0,0.008133932948112488
1.0,0.02344129979610443
1.0,0.010824749246239662
1.0,0.007782340049743652
1.0,0.034846022725105286
1.0,0.013757753185927868
1.0,0.017783213406801224
1.0,0.026073414832353592
1.0,0.00010356605343986303
1.0,0.01677829958498478
1.0,0.046854835003614426
1.0,0.04039643332362175
1.0,0.03084275685250759
1.0,0.029185324907302856
1.0,0.02523057721555233
1.0,0.03696971759200096
1.0,0.03974664583802223
1.0,0.02525208331644535
1.0,0.04676653444766998
1.0,0.027772653847932816
1.0,0.013626900501549244
1.0,0.0016862511401996017
1.0,0.034056030213832855
1.0,0.024223415181040764
1.0,0.04524178430438042
1.0,0.04847444221377373
1.0,0.016525590792298317
1.0,0.047714605927467346
1.0,0.012227082625031471
1.0,0.015374699607491493
1.0,0.006396448705345392
1.0,0.04803675040602684
1.0,0.04884522780776024
1.0,0.006641486193984747
1.0,0.0305318720638752
1.0,0.01876429095864296
1.0,0.01128680445253849
1.0,0.03891180083155632
1.0,0.03686271980404854
1.0,0.020549723878502846
1.0,0.0424770750105381
1.0,0.02411017380654812
1.0,0.012055165134370327
1.0,0.009368172846734524
1.0,0.03977159410715103
1.0,0.011118605732917786
1.0,0.03193552792072296
1.0,0.02483203075826168
1.0,0.0030459314584732056
1.0,0.011081159114837646
1.0,0.01992892101407051
1.0,0.03210887685418129
1.0,0.034095779061317444
1.0,0.026022884994745255
1.0,0.033283647149801254
1.0,0.045788124203681946
1.0,0.018238523975014687
1.0,0.043006781488657
1.0,0.049399469047784805
1.0,0.028244808316230774
1.0,0.036066439002752304
1.0,0.039356496185064316
1.0,0.0018055111868306994
1.0,0.044289663434028625
1.0,0.02367192506790161
1.0,0.02080942690372467
1.0,0.023082364350557327
1.0,0.030683262273669243
1.0,0.0019024700159206986
1.0,0.04799185320734978
1.0,0.012066036462783813
1.0,0.01309872604906559
1.0,0.016139207407832146
1.0,0.03488510102033615
1.0,0.01335193868726492
1.0,0.02810250036418438
1.0,0.0035340548492968082
1.0,0.01670899987220764
1.0,0.03262033686041832
1.0,0.04105072841048241
1.0,0.03177708387374878
1.0,0.02382264845073223
1.0,0.03426549583673477
1.0,0.006116488482803106
1.0,0.005748471710830927
1.0,0.04407431185245514
1.0,0.03438283130526543
1.0,0.0020245970226824284
1.0,0.009422386065125465
1.0,0.047777723520994186
1.0,0.00865685660392046
1.0,0.01949094608426094
1.0,0.026816243305802345
1.0,0.0063292416743934155
1.0,0.042731013149023056
1.0,0.027274584397673607
1.0,0.005258259363472462
1.0,0.030301926657557487
1.0,0.0015930653316900134
1.0,0.04343072324991226
1.0,0.024774685502052307
1.0,0.048305053263902664
1.0,0.02543417550623417
1.0,0.02696782909333706
1.0,0.0037536234594881535
1.0,0.019516456872224808
1.0,0.04135284572839737
1.0,0.008759957738220692
1.0,0.003675666404888034
1.0,0.009391563944518566
1.0,0.010542518459260464
1.0,0.014103409834206104
1.0,0.0006954163545742631
1.0,0.015671178698539734
1.0,0.019541501998901367
1.0,0.03991096839308739
1.0,0.04403020069003105
1.0,0.03142474219202995
1.0,0.016468504443764687
1.0,0.0055657001212239265
1.0,0.03544729948043823
1.0,0.03273608535528183
1.0,0.04191715642809868
1.0,0.015831444412469864
1.0,0.028441879898309708
1.0,0.03960331156849861
1.0,0.007854223251342773
1.0,0.040707629173994064
1.0,0.03142433241009712
1.0,0.0193799939006567
1.0,0.023857150226831436
1.0,0.005849123001098633
1.0,0.029784122481942177
1.0,0.026533091440796852
1.0,0.026602838188409805
1.0,0.0023459733929485083
1.0,0.0482274629175663
1.0,0.01665217988193035
1.0,0.0022089749108999968
1.0,0.024963581934571266
1.0,0.0034116299357265234
1.0,0.004034665413200855
1.0,0.023112088441848755
1.0,0.02526453137397766
1.0,0.03288602456450462
1.0,0.048451103270053864
1.0,0.02115963213145733
1.0,0.03141050785779953
1.0,0.014043650589883327
1.0,0.046438686549663544
1.0,0.04973563179373741
1.0,0.03316120430827141
1.0,0.0428793840110302
1.0,0.03386012092232704
1.0,0.006423160433769226
1.0,0.005165237467736006
1.0,0.041143011301755905
1.0,0.033421289175748825
1.0,0.016175268217921257
1.0,0.01761862076818943
1.0,0.03843112662434578
1.0,0.028001977130770683
1.0,0.03976399824023247
1.0,0.018405938521027565
1.0,0.011876112781465054
1.0,0.04391808062791824
1.0,0.020403295755386353
1.0,0.0469064824283123
1.0,0.041541051119565964
1.0,0.03368346765637398
1.0,0.005786243360489607
1.0,0.031537607312202454
1.0,0.003085175296291709
1.0,0.03308812901377678
1.0,0.013015455566346645
1.0,0.00415530800819397
1.0,0.013932913541793823
1.0,0.004452359862625599
1.0,0.010246518068015575
1.0,0.03297341987490654
1.0,0.049978990107774734
1.0,0.004054907243698835
1.0,0.02761341631412506
1.0,0.04165704548358917
1.0,0.0225036833435297
1.0,0.02724022977054119
1.0,0.047987401485443115
1.0,0.024592114612460136
1.0,0.013706699013710022
1.0,0.025258798152208328
1.0,0.03817090019583702
1.0,0.02431972697377205
1.0,0.011545896530151367
1.0,0.026749262586236
1.0,0.04565909504890442
1.0,0.027473067864775658
1.0,0.048569753766059875
1.0,0.04122304916381836
1.0,0.01628567837178707
1.0,0.004172432702034712
1.0,0.011822915636003017
1.0,0.013262626715004444
1.0,0.023140881210565567
1.0,0.004439732525497675
1.0,0.02676197700202465
1.0,0.03709922730922699
1.0,0.04789869114756584
1.0,0.009565112181007862
1.0,0.0060327681712806225
1.0,0.019742948934435844
1.0,0.04327978566288948
1.0,0.013346445746719837
1.0,0.026886045932769775
1.0,0.029975637793540955
1.0,0.047167520970106125
1.0,0.032591283321380615
1.0,0.003072360297665
1.0,0.03784852474927902
1.0,0.01602594368159771
1.0,0.04289361089468002
1.0,0.01010963972657919
1.0,0.032059233635663986
1.0,0.025786031037569046
1.0,0.01693212054669857
1.0,0.03430695831775665
1.0,0.019053328782320023
1.0,0.007996580563485622
1.0,0.003168463706970215
1.0,0.007792633958160877
1.0,0.015036910772323608
1.0,0.014640644192695618
1.0,0.018170326948165894
1.0,0.03756697103381157
1.0,0.0007388502708636224
1.0,0.03842145577073097
1.0,0.03150253742933273
1.0,0.024093030020594597
1.0,0.04597579687833786
1.0,0.0054852962493896484
1.0,0.019139951094985008
1.0,0.04495299980044365
1.0,0.026001036167144775
1.0,0.0261288583278656
1.0,0.01878204755485058
1.0,0.014259928837418556
1.0,0.04242515563964844
1.0,0.02993028797209263
1.0,0.028282631188631058
1.0,0.032981883734464645
1.0,0.04734133929014206
1.0,0.038940053433179855
1.0,0.00856010615825653
1.0,0.0062215328216552734
1.0,0.042766544967889786
1.0,0.010120555758476257
1.0,0.03311879560351372
1.0,0.03615880385041237
1.0,0.03170182928442955
1.0,0.02325727976858616
1.0,0.03443272411823273
1.0,0.0016727626789361238
1.0,0.017349017783999443
1.0,0.0238127950578928
1.0,0.010127323679625988
1.0,0.044432006776332855
1.0,0.005431053228676319
1.0,0.004601347725838423
1.0,0.038984689861536026
1.0,0.01796967349946499
1.0,0.005227807443588972
1.0,0.04043416306376457
1.0,0.02953742817044258
1.0,0.006154126022011042
1.0,0.012282363139092922
1.0,0.009213942103087902
1.0,0.010576642118394375
1.0,0.02579997479915619
1.0,0.0351136289536953
1.0,0.0246064942330122
1.0,0.037717536091804504
1.0,0.014791294932365417
1.0,0.022999310865998268
1.0,0.0061026751063764095
1.0,0.01294554490596056
1.0,0.04951516166329384
1.0,0.015201428905129433
1.0,0.03480840101838112
1.0,0.03660787269473076
1.0,0.004913544747978449
1.0,0.04578941687941551
1.0,0.026323962956666946
1.0,0.030336087569594383
1.0,0.020122816786170006
1.0,0.0017430514562875032
1.0,0.0092253303155303
1.0,0.0143429609015584
1.0,0.00930863618850708
1.0,0.016171369701623917
1.0,0.023604748770594597
1.0,0.0005437493673525751
1.0,0.03780018165707588
1.0,0.04868076369166374
1.0,0.017785046249628067
1.0,0.04431266710162163
1.0,0.027352869510650635
1.0,0.010902590118348598
1.0,0.011628729291260242
1.0,0.040297821164131165
1.0,0.040306489914655685
1.0,0.02135736681520939
1.0,0.020587265491485596
1.0,0.043113406747579575
1.0,0.03456025943160057
1.0,0.003741678548976779
1.0,0.041004713624715805
1.0,0.02624797262251377
1.0,0.028310073539614677
1.0,0.03401271626353264
1.0,0.00838532205671072
1.0,0.004478436894714832
1.0,0.003531986614689231
1.0,0.047766249626874924
1.0,0.044808488339185715
1.0,0.013746234588325024
1.0,0.03168250247836113
1.0,0.02969801239669323
1.0,0.03816312924027443
1.0,0.017305618152022362
1.0,0.030405664816498756
1.0,0.048054054379463196
1.0,0.04644910991191864
1.0,0.035043250769376755
1.0,0.023851437494158745
1.0,0.02366041950881481
1.0,0.0030911893118172884
1.0,0.00033108293428085744
1.0,0.04796947166323662
1.0,0.03654035925865173
1.0,0.04258057102560997
1.0,0.03886619210243225
1.0,0.030231082811951637
1.0,0.041272103786468506
1.0,0.04644147679209709
1.0,0.036441054195165634
1.0,0.0008390545845031738
1.0,0.04827451333403587
1.0,0.027925578877329826
1.0,0.04942787066102028
1.0,0.026402834802865982
1.0,0.030232181772589684
1.0,0.013773801736533642
1.0,0.022057557478547096
1.0,0.04501655697822571
1.0,0.026899103075265884
1.0,0.043005846440792084
1.0,0.01727607287466526
1.0,0.02965351939201355
1.0,0.00717511773109436
1.0,0.011307927779853344
1.0,0.008624750189483166
1.0,0.040786076337099075
1.0,0.018100693821907043
1.0,0.048342641443014145
1.0,0.04262024536728859
1.0,0.017379095777869225
1.0,0.012550043873488903
1.0,0.020371882244944572
1.0,0.006546893622726202
1.0,0.029699817299842834
1.0,0.02675427496433258
1.0,0.020073777064681053
1.0,0.007422089576721191
1.0,0.013053125701844692
1.0,0.038907490670681
1.0,0.012247622013092041
1.0,0.019954219460487366
1.0,0.014576616697013378
1.0,0.0480557344853878
1.0,0.03262923285365105
1.0,0.0465383380651474
1.0,0.01651277206838131
1.0,0.01110891718417406
1.0,0.03432575985789299
1.0,0.027859652414917946
1.0,0.009791294112801552
1.0,0.00726972846314311
1.0,0.005999171640723944
1.0,0.028810400515794754
1.0,0.021262869238853455
1.0,0.029351044446229935
1.0,0.0042021991685032845
1.0,0.049003373831510544
1.0,0.02929968573153019
1.0,0.011259624734520912
1.0,0.028945831581950188
1.0,0.041332535445690155
1.0,0.02618028223514557
1.0,0.01902279257774353
1.0,0.016257692128419876
1.0,0.010101846419274807
1.0,0.014825207181274891
1.0,0.007998890243470669
1.0,0.009180369786918163
1.0,0.009888539090752602
1.0,0.0009364128345623612
1.0,0.02369859628379345
1.0,0.011105606332421303
1.0,0.0022862732876092196
1.0,0.030765706673264503
1.0,0.01542376633733511
1.0,0.035293664783239365
1.0,0.04528656229376793
1.0,0.0034790129866451025
1.0,0.0006841063732281327
1.0,0.015745168551802635
1.0,0.038211144506931305
1.0,0.017693722620606422
1.0,0.04135368391871452
1.0,0.013658896088600159
1.0,0.038471367210149765
1.0,0.0008814871544018388
1.0,0.02819140814244747
1.0,0.028742706403136253
1.0,0.03468940779566765
1.0,0.016272637993097305
1.0,0.006748888175934553
1.0,0.0006997883319854736
1.0,0.0012096225982531905
1.0,0.031818684190511703
1.0,0.02217760495841503
1.0,0.011873743496835232
1.0,0.005298209376633167
1.0,0.04375864937901497
1.0,0.015341594815254211
1.0,0.024431193247437477
1.0,0.001550754881463945
1.0,0.017917120829224586
1.0,0.030391529202461243
1.0,0.033903758972883224
1.0,0.0043447851203382015
1.0,0.002892878605052829
1.0,0.02491091564297676
1.0,0.04654562845826149
1.0,0.02962915413081646
1.0,0.040197793394327164
1.0,0.04842391237616539
1.0,0.03572966903448105
1.0,0.01020906027406454
1.0,0.028460422530770302
1.0,0.018314918503165245
1.0,0.018545692786574364
1.0,0.006423011422157288
1.0,0.04172438755631447
1.0,0.00395314721390605
1.0,0.03244991600513458
1.0,0.009901377372443676
1.0,0.02845398150384426
1.0,0.031085917726159096
1.0,0.022001946344971657
1.0,0.02747955732047558
1.0,0.014376545324921608
1.0,0.020474225282669067
1.0,0.015701472759246826
1.0,0.024958256632089615
1.0,0.015058902092278004
1.0,0.04235202819108963
1.0,0.023396193981170654
1.0,0.02226695977151394
1.0,0.009114471264183521
1.0,0.015956971794366837
1.0,0.04474665969610214
1.0,0.040929216891527176
1.0,0.0026106000877916813
1.0,0.03134767338633537
1.0,0.016850678250193596
1.0,0.008630350232124329
1.0,0.048469752073287964
1.0,0.015191820450127125
1.0,0.048524197190999985
1.0,0.02859710156917572
1.0,0.04631442949175835
1.0,0.023648802191019058
1.0,0.042823709547519684
1.0,0.024075938388705254
1.0,0.01685287058353424
1.0,0.02950434200465679
1.0,0.027851104736328125
1.0,0.04888898506760597
1.0,0.041861604899168015
1.0,0.029878828674554825
1.0,0.023957226425409317
1.0,0.008744797669351101
1.0,0.01463927049189806
1.0,0.006359335966408253
1.0,0.014385244809091091
1.0,0.010085567831993103
1.0,0.040230073034763336
1.0,0.044593445956707
1.0,0.004082530736923218
1.0,0.042123641818761826
1.0,0.010734567418694496
1.0,0.0446113720536232
1.0,0.029713178053498268
1.0,0.03414901718497276
1.0,0.04093601554632187
1.0,0.010517457500100136
1.0,0.04272802919149399
1.0,0.04843936488032341
1.0,0.013209509663283825
1.0,0.023670291528105736
1.0,0.017456967383623123
1.0,0.020766109228134155
1.0,0.003472855780273676
1.0,0.04284199699759483
1.0,0.000526386487763375
1.0,0.01591971516609192
1.0,0.024510670453310013
1.0,0.030492190271615982
1.0,0.03305576369166374
1.0,0.037167806178331375
1.0,0.04641955718398094
1.0,0.01797017827630043
1.0,0.014229345135390759
1.0,0.021502692252397537
1.0,0.02159949019551277
1.0,0.014107701368629932
1.0,0.010663074441254139
1.0,0.03719820827245712
1.0,0.008023965172469616
1.0,0.028289223089814186
1.0,0.04461582750082016
1.0,0.011161193251609802
1.0,0.04120666906237602
1.0,0.005517178680747747
1.0,0.04395661875605583
1.0,0.04851655289530754
1.0,0.03525937721133232
1.0,0.006891194265335798
1.0,0.03432643786072731
1.0,0.00769942719489336
1.0,0.03980835899710655
1.0,0.04995834827423096
1.0,0.00897116120904684
1.0,0.03945668414235115
1.0,0.0029062360990792513
1.0,0.041699450463056564
1.0,0.020638814195990562
1.0,0.014294132590293884
1.0,0.004589044954627752
1.0,0.019634589552879333
1.0,0.012824979610741138
1.0,0.045807380229234695
1.0,0.0029522867407649755
1.0,0.04376931115984917
1.0,0.005425918381661177
1.0,0.0022781582083553076
1.0,0.005277332849800587
1.0,0.019800037145614624
1.0,0.006384724285453558
1.0,0.034039806574583054
1.0,0.04574960097670555
1.0,0.01936209760606289
1.0,0.03185421973466873
1.0,0.00023173690715339035
1.0,0.018053341656923294
1.0,0.0035462172236293554
1.0,0.010758879594504833
1.0,0.049795057624578476
1.0,0.014020216651260853
1.0,0.027476603165268898
1.0,0.01579378917813301
1.0,0.04699106141924858
1.0,0.03402409702539444
1.0,0.01021499652415514
1.0,0.01153683103621006
1.0,0.019255517050623894
1.0,0.028218865394592285
1.0,0.03972611948847771
1.0,0.023621050640940666
1.0,0.03239389881491661
1.0,0.01031122263520956
1.0,0.049347396939992905
1.0,0.0063974796794354916
1.0,0.009381070733070374
1.0,0.024970045313239098
1.0,0.02331755869090557
1.0,0.035291220992803574
1.0,0.015423408709466457
1.0,0.0009941369062289596
1.0,0.02002284862101078
1.0,0.013556263409554958
1.0,0.022410769015550613
1.0,0.017935583367943764
1.0,0.04549955204129219
